State,CongressionalMembership,Candidate1,PartyAffiliation1,Votes1,VotePercent1,Candidate2,PartyAffiliation2,Votes2,VotePercent2,Candidate3,PartyAffiliation3,Votes3,VotePercent3,Candidate4,PartyAffiliation4,Votes4,VotePercent4,Candidate5,PartyAffiliation5,Votes5,VotePercent5,Candidate6,PartyAffiliation6,Votes6,VotePercent6,Candidate7,PartyAffiliation7,Votes7,VotePercent7,Candidate8,PartyAffiliation8,Votes8,VotePercent8,Candidate9,PartyAffiliation9,Votes9,VotePercent9,Candidate10,PartyAffiliation10,Votes10,VotePercent10,Candidate11,PartyAffiliation11,Votes11,VotePercent11,Candidate12,PartyAffiliation12,Votes12,VotePercent12
alabama,Senate,Jeff Sessions* ,RepublicanRep.,,,Uncontested
louisiana,House District 5,Jamie Mayo,DemocratDem.,"67,610",28.2%,Ralph Abraham,RepublicanRep.,"55,487",23.2%,Zach Dasher,RepublicanRep.,"53,627",22.4%,Vance McAllister*,RepublicanRep.,"26,605",11.1%,Clyde Holloway,RepublicanRep.,"17,875",7.5%,Harris Brown,RepublicanRep.,"9,890",4.1%,Ed Tarpley,RepublicanRep.,"4,593",1.9%,Charles Saucier,Other,"2,200",0.9%,Eliot Barron,Other,"1,654",0.7%
louisiana,House District 6,Edwin Edwards,DemocratDem.,"77,852",30.1%,Garret Graves,RepublicanRep.,"70,706",27.4%,Paul Dietzel,RepublicanRep.,"35,013",13.5%,Dan Claitor,RepublicanRep.,"26,520",10.3%,Lenar Whitney,RepublicanRep.,"19,146",7.4%,Richard Lieberman,DemocratDem.,"7,306",2.8%,Craig McCulloch,RepublicanRep.,"5,814",2.2%,Bob Bell,RepublicanRep.,"5,182",2.0%,Peter Williams,DemocratDem.,"4,036",1.6%,Rufus Craig,Other,"3,560",1.4%,Norm Clark,RepublicanRep.,"1,848",0.7%,Trey Thomas,RepublicanRep.,"1,447",0.6%
maine,Senate,Susan Collins*,RepublicanRep.,"412,211",68.5%,Shenna Bellows,DemocratDem.,"189,653",31.5%
maine,House District 1,Chellie Pingree*,DemocratDem.,"186,309",60.3%,Isaac Misiuk,RepublicanRep.,"94,847",30.7%,Richard Murphy,Other,"27,669",9.0%
maine,House District 2,Bruce Poliquin,RepublicanRep.,"133,112",47.1%,Emily Cain,DemocratDem.,"118,070",41.8%,Blaine Richardson,Other,"31,151",11.0%
maryland,House District 1,Andy Harris*,RepublicanRep.,"170,504",70.7%,Bill Tilghman,DemocratDem.,"70,532",29.3%
maryland,House District 2,C.A. Dutch Ruppersberger*,DemocratDem.,"115,586",61.3%,David Banach,RepublicanRep.,"67,995",36.0%,Ian Schlakman,Other,"5,096",2.7%
maryland,House District 3,John Sarbanes*,DemocratDem.,"122,066",59.4%,Charles Long,RepublicanRep.,"83,279",40.6%
maryland,House District 4,Donna Edwards*,DemocratDem.,"126,633",70.0%,Nancy Hoyt,RepublicanRep.,"51,721",28.6%,Arvin Vohra,Other,"2,627",1.5%
maryland,House District 5,Steny H. Hoyer*,DemocratDem.,"138,284",64.1%,Chris Chaffee,RepublicanRep.,"77,451",35.9%
maryland,House District 6,John Delaney*,DemocratDem.,"91,569",49.6%,Daniel Bongino,RepublicanRep.,"89,300",48.4%,George Gluck,Other,"3,605",2.0%
maryland,House District 7,Elijah E. Cummings*,DemocratDem.,"136,913",69.7%,Corrogan Vaughn,RepublicanRep.,"53,718",27.4%,Scott Soffen,Other,"5,777",2.9%
maryland,House District 8,Chris Van Hollen*,DemocratDem.,"127,260",60.3%,Dave Wallace,RepublicanRep.,"83,711",39.7%
massachusetts,Senate,Ed Markey*,DemocratDem.,"1,285,736",62.0%,Brian Herr,RepublicanRep.,"789,378",38.0%
massachusetts,House District 1,Richard E. Neal* ,DemocratDem.,,,Uncontested
massachusetts,House District 2,Jim McGovern* ,DemocratDem.,,,Uncontested
massachusetts,House District 3,Niki Tsongas*,DemocratDem.,"138,120",63.0%,Ann Wofford,RepublicanRep.,"81,167",37.0%
massachusetts,House District 4,Joseph P. Kennedy III* ,DemocratDem.,,,Uncontested
massachusetts,House District 5,Katherine M. Clark* ,DemocratDem.,,,Uncontested
massachusetts,House District 6,Seth Moulton,DemocratDem.,"149,449",54.6%,Richard Tisei,RepublicanRep.,"111,848",40.9%,Chris Stockwell,Other,"12,175",4.5%
massachusetts,House District 7,Michael E. Capuano* ,DemocratDem.,,,Uncontested
massachusetts,House District 8,Stephen F. Lynch* ,DemocratDem.,,,Uncontested
massachusetts,House District 9,William Keating*,DemocratDem.,"140,100",55.0%,John Chapman,RepublicanRep.,"114,670",45.0%
michigan,Senate,Gary Peters,DemocratDem.,"1,693,781",54.6%,Terri Lynn Land,RepublicanRep.,"1,283,850",41.4%,Jim Fulner,Other,"62,504",2.0%,Richard Matkin,Other,"37,155",1.2%,Chris Wahmhoff,Other,"26,040",0.8%
michigan,House District 1,Dan Benishek*,RepublicanRep.,"130,410",52.1%,Jerry Cannon,DemocratDem.,"113,259",45.3%,Loel Gnadt,Other,"3,822",1.5%,Ellis Boal,Other,"2,630",1.1%
michigan,House District 2,Bill Huizenga*,RepublicanRep.,"135,949",63.6%,Dean Vanderstelt,DemocratDem.,"71,022",33.2%,Ronald Welch,Other,"3,886",1.8%,Ronald Graeser,Other,"2,781",1.3%
michigan,House District 3,Justin Amash*,RepublicanRep.,"125,747",57.9%,Bob Goodrich,DemocratDem.,"84,713",39.0%,Tonya Duncan,Other,"6,689",3.1%
michigan,House District 4,John Moolenaar,RepublicanRep.,"124,300",56.5%,Jeff Holmes,DemocratDem.,"86,133",39.1%,George Zimmer,Other,"5,008",2.3%,Will White,Other,"4,713",2.1%
michigan,House District 5,Dan Kildee*,DemocratDem.,"140,939",66.8%,Allen Hardwick,RepublicanRep.,"65,404",31.0%,Hal Jones,Other,"4,545",2.2%
michigan,House District 6,Fred Upton*,RepublicanRep.,"116,601",55.8%,Paul Clements,DemocratDem.,"84,391",40.4%,Erwin Haas,Other,"5,530",2.6%,John Lawrence,Other,"2,254",1.1%
michigan,House District 7,Tim Walberg*,RepublicanRep.,"118,715",53.5%,Pam Byrnes,DemocratDem.,"91,403",41.2%,Ken Proctor,Other,"4,505",2.0%,David Swartout,Other,"4,325",1.9%,Rick Strawcutter,Other,"3,113",1.4%
michigan,House District 8,Mike Bishop,RepublicanRep.,"132,445",54.8%,Eric Schertzing,DemocratDem.,"101,191",41.9%,James Weeks,Other,"4,543",1.9%,Jim Casha,Other,"1,867",0.8%,Jeremy Burgess,Other,"1,673",0.7%
michigan,House District 9,Sander M. Levin*,DemocratDem.,"136,334",60.4%,George Brikho,RepublicanRep.,"81,467",36.1%,Greg Creswell,Other,"4,791",2.1%,John McDermott,Other,"3,153",1.4%
michigan,House District 10,Candice S. Miller*,RepublicanRep.,"156,678",68.7%,Chuck Stadler,DemocratDem.,"67,061",29.4%,Harley Mikkelson,Other,"4,402",1.9%
michigan,House District 11,Dave Trott,RepublicanRep.,"138,229",56.1%,Bobby McKenzie,DemocratDem.,"100,665",40.8%,John Tatar,Other,"7,668",3.1%
michigan,House District 12,Debbie Dingell,DemocratDem.,"133,323",65.0%,Terry Bowman,RepublicanRep.,"64,112",31.3%,Gary Walkowicz,Other,"5,004",2.4%,Bhagwan Dashairya,Other,"2,542",1.2%
michigan,House District 13,John Conyers Jr.*,DemocratDem.,"130,905",79.7%,Jeff Gorman,RepublicanRep.,"26,406",16.1%,Chris Sharer,Other,"3,469",2.1%,Sam Johnson,Other,"3,411",2.1%
michigan,House District 14,Brenda Lawrence,DemocratDem.,"165,116",77.7%,Christina Barr,RepublicanRep.,"41,801",19.7%,Leonard Schwartz,Other,"3,665",1.7%,Stephen Boyle,Other,"2,000",0.9%
minnesota,Senate,Al Franken*,DemocratDem.,"1,052,794",53.2%,Mike McFadden,RepublicanRep.,"849,932",42.9%,Steve Carlson,Other,"47,604",2.4%,Heather Johnson,Other,"29,686",1.5%
minnesota,House District 1,Tim Walz*,DemocratDem.,"122,637",54.3%,Jim Hagedorn,RepublicanRep.,"103,346",45.7%
minnesota,House District 2,John Kline*,RepublicanRep.,"137,780",56.1%,Mike Obermueller,DemocratDem.,"95,565",38.9%,Paula Overby,Other,"12,319",5.0%
minnesota,House District 3,Erik Paulsen*,RepublicanRep.,"167,517",62.2%,Sharon Sund,DemocratDem.,"101,847",37.8%
minnesota,House District 4,Betty McCollum*,DemocratDem.,"147,842",61.2%,Sharna Wahlgren,RepublicanRep.,"79,482",32.9%,Dave Thomas,Other,"14,057",5.8%
minnesota,House District 5,Keith Ellison*,DemocratDem.,"167,079",70.9%,Doug Daggett,RepublicanRep.,"56,577",24.0%,Lee Bauer,Other,"12,001",5.1%
minnesota,House District 6,Tom Emmer,RepublicanRep.,"133,332",56.3%,Joe Perske,DemocratDem.,"90,926",38.4%,John Denney,Other,"12,459",5.3%
minnesota,House District 7,Collin C. Peterson*,DemocratDem.,"130,536",54.3%,Torrey Westrom,RepublicanRep.,"109,952",45.7%
minnesota,House District 8,Rick Nolan*,DemocratDem.,"128,920",48.5%,Stewart Mills,RepublicanRep.,"125,226",47.1%,Ray Sandman,Other,"11,445",4.3%
mississippi,Senate,Thad Cochran*,RepublicanRep.,"370,208",60.4%,Travis Childers,DemocratDem.,"228,974",37.4%,Shawn O'Hara,Other,"13,660",2.2%
mississippi,House District 1,Alan Nunnelee*,RepublicanRep.,"101,451",68.0%,Ron Dickey,DemocratDem.,"43,039",28.8%,Danny Bedwell,Other,"3,781",2.5%,Lajena Walley,Other,917,0.6%
mississippi,House District 2,Bennie Thompson*,DemocratDem.,"96,631",67.5%,Troy Ray,Other,"35,317",24.7%,Shelley Shoemake,Other,"11,109",7.8%
mississippi,House District 3,Gregg Harper*,RepublicanRep.,"115,396",69.0%,Douglas Magee,DemocratDem.,"46,506",27.8%,Roger Gerrard,Other,"3,817",2.3%,Barbara Washer,Other,"1,502",0.9%
mississippi,House District 4,Steven M. Palazzo*,RepublicanRep.,"106,277",70.0%,Matt Moore,DemocratDem.,"36,858",24.3%,Cindy Burleson,Other,"3,613",2.4%,Joey Robinson,Other,"3,387",2.2%,Eli Jackson,Other,896,0.6%,Ed Reich,Other,836,0.6%
missouri,House District 1,Lacy Clay*,DemocratDem.,"118,005",72.9%,Daniel Elder,RepublicanRep.,"34,965",21.6%,Robb Cunningham,Other,"8,836",5.5%
missouri,House District 2,Ann Wagner*,RepublicanRep.,"147,025",64.1%,Arthur Lieber,DemocratDem.,"74,807",32.6%,Bill Slantz,Other,"7,507",3.3%
missouri,House District 3,Blaine Luetkemeyer*,RepublicanRep.,"130,859",68.4%,Courtney Denton,DemocratDem.,"51,990",27.2%,Steven Hedrick,Other,"8,588",4.5%
missouri,House District 4,Vicky Hartzler*,RepublicanRep.,"119,995",68.1%,Nate Irvin,DemocratDem.,"46,438",26.4%,Herschel Young,Other,"9,786",5.6%
missouri,House District 5,Emanuel Cleaver II*,DemocratDem.,"79,094",51.6%,Jacob Turk,RepublicanRep.,"69,012",45.0%,Roy Welborn,Other,"5,305",3.5%
missouri,House District 6,Sam Graves*,RepublicanRep.,"124,547",66.6%,Bill Hedge,DemocratDem.,"55,132",29.5%,Russ Monchil,Other,"7,193",3.8%
missouri,House District 7,Billy Long*,RepublicanRep.,"104,027",63.5%,Jim Evans,DemocratDem.,"47,267",28.8%,Kevin Craig,Other,"12,583",7.7%
missouri,House District 8,Jason Smith*,RepublicanRep.,"106,105",66.7%,Barbara Stocker,DemocratDem.,"38,702",24.3%,Terry Hampton,Other,"6,819",4.3%,Doug Enyart,Other,"3,796",2.4%,Rick Vandeven,Other,"3,757",2.4%
montana,Senate,Steve Daines,RepublicanRep.,"210,863",57.9%,Amanda Curtis,DemocratDem.,"145,601",40.0%,Roger Roots,Other,"7,712",2.1%
montana,House District 1,Ryan Zinke,RepublicanRep.,"201,004",55.5%,John Lewis,DemocratDem.,"146,187",40.4%,Mike Fellows,Other,"15,044",4.2%
nebraska,Senate,Ben Sasse,RepublicanRep.,"339,868",64.8%,Dave Domina,DemocratDem.,"162,874",31.1%,Jim Jenkins,Other,"15,513",3.0%,Todd Watson,Other,"6,114",1.2%
nebraska,House District 1,Jeff Fortenberry*,RepublicanRep.,"122,259",69.0%,Dennis Crawford,DemocratDem.,"54,995",31.0%
nebraska,House District 2,Brad Ashford,DemocratDem.,"76,354",48.6%,Lee Terry*,RepublicanRep.,"72,222",46.0%,Steven Laird,Other,"8,391",5.3%
nebraska,House District 3,Adrian Smith*,RepublicanRep.,"139,994",75.5%,Mark Sullivan,DemocratDem.,"45,426",24.5%
nevada,House District 1,Dina Titus*,DemocratDem.,"45,618",56.8%,Annette Teijeiro,RepublicanRep.,"30,400",37.9%,Richard Charles,Other,"2,612",3.3%,Kamau Bakari,Other,"1,624",2.0%
nevada,House District 2,Mark Amodei*,RepublicanRep.,"122,575",65.8%,Kristen Spees,DemocratDem.,"52,033",27.9%,Janine Hansen,Other,"11,798",6.3%
nevada,House District 3,Joe Heck*,RepublicanRep.,"88,502",60.8%,Erin Bilbray,DemocratDem.,"52,615",36.1%,David Goossen,Other,"1,637",1.1%,Randy Kimmick,Other,"1,563",1.1%,Steven St. John,Other,"1,344",0.9%
nevada,House District 4,Cresent Hardy,RepublicanRep.,"63,435",48.5%,Steven Horsford*,DemocratDem.,"59,800",45.8%,Steve Brown,Other,"4,117",3.1%,Russell Best,Other,"3,350",2.6%
new-hampshire,Senate,Jeanne Shaheen*,DemocratDem.,"250,722",51.6%,Scott Brown,RepublicanRep.,"234,846",48.4%
new-hampshire,House District 1,Frank Guinta,RepublicanRep.,"125,321",51.8%,Carol Shea-Porter*,DemocratDem.,"116,626",48.2%
new-hampshire,House District 2,Ann McLane Kuster*,DemocratDem.,"130,428",55.0%,Marilinda Garcia,RepublicanRep.,"106,635",45.0%
new-jersey,Senate,Cory Booker*,DemocratDem.,"1,016,204",55.8%,Jeff Bell,RepublicanRep.,"772,991",42.4%,Joseph Baratelli,Other,"16,304",0.9%,Hank Schroeder,Other,"5,519",0.3%,Jeff Boss,Other,"4,405",0.2%,Eugene LaVergne,Other,"3,790",0.2%,Antonio Sabas,Other,"3,422",0.2%
new-jersey,House District 1,Donald Norcross,DemocratDem.,"91,834",57.3%,Garry Cobb,RepublicanRep.,"63,363",39.5%,Scot Tomaszewski,Other,"1,761",1.1%,Robert Shapiro,Other,"1,115",0.7%,Margaret Chapman,Other,"1,086",0.7%,Mike Berman,Other,623,0.4%,Donald Letton,Other,445,0.3%
new-jersey,House District 2,Frank A. LoBiondo*,RepublicanRep.,"104,958",61.7%,William Hughes,DemocratDem.,"62,986",37.0%,Alexander Spano,Other,637,0.4%,Gary Stein,Other,575,0.3%,Constantino Rozzo,Other,473,0.3%,Bayode Olabisi,Other,447,0.3%
new-jersey,House District 3,Tom MacArthur,RepublicanRep.,"95,922",54.5%,Aimee Belgard,DemocratDem.,"77,240",43.8%,Frederick LaVergne,Other,"3,000",1.7%
new-jersey,House District 4,Christopher H. Smith*,RepublicanRep.,"115,748",68.0%,Ruben Scolavino,DemocratDem.,"52,978",31.1%,Scott Neuman,Other,"1,519",0.9%
new-jersey,House District 5,Scott Garrett*,RepublicanRep.,"100,557",55.7%,Roy Cho,DemocratDem.,"77,708",43.0%,Mark Quick,Other,"2,353",1.3%
new-jersey,House District 6,Frank Pallone Jr.*,DemocratDem.,"70,741",60.0%,Anthony Wilkinson,RepublicanRep.,"45,853",38.9%,Dorit Goikhman,Other,"1,322",1.1%
new-jersey,House District 7,Leonard Lance*,RepublicanRep.,"103,687",59.3%,Janice Kovach,DemocratDem.,"67,759",38.7%,Jim Gawron,Other,"3,432",2.0%
new-jersey,House District 8,Albio Sires*,DemocratDem.,"60,628",77.3%,Jude Tiscornia,RepublicanRep.,"14,989",19.1%,Herbert Shaw,Other,"1,181",1.5%,Pablo Olivera,Other,999,1.3%,Robert Thorne,Other,645,0.8%
new-jersey,House District 9,Bill Pascrell Jr.*,DemocratDem.,"78,920",68.5%,Dierdre Paul,RepublicanRep.,"34,560",30.0%,Nestor Montilla,Other,"1,657",1.4%
new-jersey,House District 10,Donald M. Payne Jr.*,DemocratDem.,"94,057",85.3%,Yolanda Dentley,RepublicanRep.,"14,006",12.7%,Gwendolyn Franklin,Other,"1,207",1.1%,Dark Angel,Other,986,0.9%
new-jersey,House District 11,Rodney Frelinghuysen*,RepublicanRep.,"108,808",62.6%,Mark Dunec,DemocratDem.,"64,935",37.4%
new-jersey,House District 12,Bonnie Watson Coleman,DemocratDem.,"89,699",60.9%,Alieta Eck,RepublicanRep.,"53,875",36.6%,Don Dezarn,Other,"1,321",0.9%,Steven Welzer,Other,885,0.6%,Kenneth Cody,Other,557,0.4%,Jack Freudenheim,Other,523,0.4%,Allen Cannon,Other,442,0.3%
new-mexico,Senate,Tom Udall*,DemocratDem.,"280,074",55.4%,Allen Weh,RepublicanRep.,"225,706",44.6%
new-mexico,House District 1,Michelle Lujan Grisham*,DemocratDem.,"102,471",58.5%,Michael Frese,RepublicanRep.,"72,566",41.5%
new-mexico,House District 2,Steve Pearce*,RepublicanRep.,"94,607",64.5%,Roxanne Lara,DemocratDem.,"51,976",35.5%
new-mexico,House District 3,Ben Ray Luján*,DemocratDem.,"110,497",61.2%,Jefferson Byrd,RepublicanRep.,"70,009",38.8%
new-york,House District 1,Lee Zeldin,RepublicanRep.,"89,564",54.8%,Timothy H. Bishop*,DemocratDem.,"73,860",45.2%
new-york,House District 2,Peter King*,RepublicanRep.,"91,701",68.5%,Patricia Maher,DemocratDem.,"40,009",29.9%,William Stevenson,Other,"2,197",1.6%
new-york,House District 3,Steve Israel*,DemocratDem.,"85,310",54.5%,Grant Lally,RepublicanRep.,"71,212",45.5%
new-york,House District 4,Kathleen Rice,DemocratDem.,"85,294",52.7%,Bruce Blakeman,RepublicanRep.,"76,515",47.3%
new-york,House District 5,Gregory W. Meeks*,DemocratDem.,"72,454",95.2%,Allen Steinhardt,Other,"3,618",4.8%
new-york,House District 6,Grace Meng* ,DemocratDem.,,,Uncontested
new-york,House District 7,Nydia M. Velázquez*,DemocratDem.,"53,283",89.0%,Jose Fernandez,RepublicanRep.,"5,299",8.9%,Allan Romaguera,Other,"1,289",2.2%
new-york,House District 8,Hakeem Jeffries*,DemocratDem.,"71,280",91.9%,Alan Bellone,Other,"6,286",8.1%
new-york,House District 9,Yvette D. Clarke*,DemocratDem.,"78,157",89.5%,Daniel Cavanagh,Other,"9,149",10.5%
new-york,House District 10,Jerrold Nadler*,DemocratDem.,"82,880",87.6%,Ross Brady,Other,"11,284",11.9%,Michael Dilger,Other,497,0.5%
new-york,House District 11,Michael G. Grimm*,RepublicanRep.,"56,221",55.4%,Domenic Recchia,DemocratDem.,"42,786",42.1%,Henry Bardel,Other,"2,558",2.5%
new-york,House District 12,Carolyn B. Maloney*,DemocratDem.,"83,870",79.9%,Nicholas Di Iorio,RepublicanRep.,"21,160",20.1%
new-york,House District 13,Charles B. Rangel*,DemocratDem.,"64,142",87.4%,Daniel Vila Rivera,Other,"9,231",12.6%
new-york,House District 14,Joe Crowley*,DemocratDem.,"47,370",88.2%,Elizabeth Perri,Other,"6,318",11.8%
new-york,House District 15,José E. Serrano*,DemocratDem.,"51,665",97.2%,Eduardo Ramirez,Other,972,1.8%,William Edstrom,Other,524,1.0%
new-york,House District 16,Eliot L. Engel* ,DemocratDem.,,,Uncontested
new-york,House District 17,Nita M. Lowey*,DemocratDem.,"93,001",56.2%,Christopher Day,RepublicanRep.,"72,363",43.8%
new-york,House District 18,Sean Patrick Maloney*,DemocratDem.,"84,415",49.6%,Nan Hayworth,RepublicanRep.,"81,625",48.0%,Scott Smith,Other,"4,131",2.4%
new-york,House District 19,Christopher Gibson*,RepublicanRep.,"124,428",65.0%,Sean Eldridge,DemocratDem.,"67,024",35.0%
new-york,House District 20,Paul Tonko*,DemocratDem.,"118,993",61.2%,James Fischer,RepublicanRep.,"75,491",38.8%
new-york,House District 21,Elise Stefanik,RepublicanRep.,"90,164",55.2%,Aaron Woolf,DemocratDem.,"54,796",33.5%,Matthew Funiciello,Other,"18,415",11.3%
new-york,House District 22,Richard Hanna* ,RepublicanRep.,,,Uncontested
new-york,House District 23,Thomas Reed*,RepublicanRep.,"105,623",62.6%,Martha Robertson,DemocratDem.,"63,229",37.4%
new-york,House District 24,John Katko,RepublicanRep.,"112,979",59.9%,Dan Maffei*,DemocratDem.,"75,690",40.1%
new-york,House District 25,Louise M. Slaughter*,DemocratDem.,"93,053",50.2%,Mark Assini,RepublicanRep.,"92,471",49.8%
new-york,House District 26,Brian Higgins*,DemocratDem.,"79,344",68.9%,Kathleen Weppner,RepublicanRep.,"35,894",31.1%
new-york,House District 27,Chris Collins*,RepublicanRep.,"125,178",71.7%,James O'Donnell,DemocratDem.,"49,423",28.3%
north-carolina,Senate,Thom Tillis,RepublicanRep.,"1,413,269",49.0%,Kay Hagan*,DemocratDem.,"1,364,758",47.3%,Sean Haugh,Other,"108,183",3.7%
north-carolina,House District 1,G.K. Butterfield*,DemocratDem.,"150,529",73.3%,Arthur Rich,RepublicanRep.,"54,692",26.7%
north-carolina,House District 2,Renee Ellmers*,RepublicanRep.,"121,336",58.9%,Clay Aiken,DemocratDem.,"84,826",41.1%
north-carolina,House District 3,Walter B. Jones*,RepublicanRep.,"138,307",67.8%,Marshall Adame,DemocratDem.,"65,548",32.2%
north-carolina,House District 4,David E. Price*,DemocratDem.,"168,005",74.7%,Paul Wright,RepublicanRep.,"56,792",25.3%
north-carolina,House District 5,Virginia Foxx*,RepublicanRep.,"138,905",61.0%,Joshua Brannon,DemocratDem.,"88,670",39.0%
north-carolina,House District 6,Mark Walker,RepublicanRep.,"146,329",58.7%,Laura Fjeld,DemocratDem.,"103,085",41.3%
north-carolina,House District 7,David Rouzer,RepublicanRep.,"134,026",59.4%,Jonathan Barfield,DemocratDem.,"83,676",37.1%,Wesley Casteen,Other,"7,813",3.5%
north-carolina,House District 8,Richard Hudson*,RepublicanRep.,"120,444",64.9%,Antonio Blue,DemocratDem.,"65,172",35.1%
north-carolina,House District 9,Robert Pittenger* ,RepublicanRep.,,,Uncontested
north-carolina,House District 10,Patrick T. McHenry*,RepublicanRep.,"132,936",61.0%,Tate MacQueen,DemocratDem.,"84,921",39.0%
north-carolina,House District 11,Mark Meadows*,RepublicanRep.,"143,833",62.9%,Tom Hill,DemocratDem.,"84,723",37.1%
north-carolina,House District 12,Alma Adams,DemocratDem.,"129,178",75.4%,Vince Coakley,RepublicanRep.,"42,128",24.6%
north-carolina,House District 13,George Holding*,RepublicanRep.,"152,430",57.3%,Brenda Cleary,DemocratDem.,"113,481",42.7%
north-dakota,House District 1,Kevin Cramer*,RepublicanRep.,"137,569",55.6%,George Sinner,DemocratDem.,"95,355",38.5%,Jack Seaman,Other,"14,476",5.9%
ohio,House District 1,Steve Chabot*,RepublicanRep.,"122,721",63.5%,Fred Kundrata,DemocratDem.,"70,644",36.5%
ohio,House District 2,Brad Wenstrup*,RepublicanRep.,"130,479",66.1%,Marek Tyszkiewicz,DemocratDem.,"66,933",33.9%
ohio,House District 3,Joyce Beatty*,DemocratDem.,"89,048",63.9%,John Adams,RepublicanRep.,"50,295",36.1%
ohio,House District 4,Jim Jordan*,RepublicanRep.,"124,215",67.8%,Janet Garrett,DemocratDem.,"59,112",32.2%
ohio,House District 5,Bob Latta*,RepublicanRep.,"132,448",66.6%,Robert Fry,DemocratDem.,"57,328",28.8%,Eric Eberly,Other,"9,142",4.6%
ohio,House District 6,Bill Johnson*,RepublicanRep.,"109,829",58.2%,Jennifer Garrison,DemocratDem.,"72,779",38.6%,Dennis Lambert,Other,"5,970",3.2%
ohio,House District 7,Bob Gibbs* ,RepublicanRep.,,,Uncontested
ohio,House District 8,John A. Boehner*,RepublicanRep.,"124,925",67.3%,Tom Poetter,DemocratDem.,"50,622",27.3%,Jim Condit,Other,"10,041",5.4%
ohio,House District 9,Marcy Kaptur*,DemocratDem.,"106,338",67.7%,Richard May,RepublicanRep.,"50,792",32.3%
ohio,House District 10,Michael R. Turner*,RepublicanRep.,"128,758",65.4%,Robert Klepinger,DemocratDem.,"61,720",31.3%,David Harlow,Other,"6,436",3.3%
ohio,House District 11,Marcia L. Fudge*,DemocratDem.,"132,396",79.2%,Mark Zetzer,RepublicanRep.,"34,769",20.8%
ohio,House District 12,Pat Tiberi*,RepublicanRep.,"147,871",68.2%,David Tibbs,DemocratDem.,"60,026",27.7%,Bob Hart,Other,"8,919",4.1%
ohio,House District 13,Tim Ryan*,DemocratDem.,"118,650",68.5%,Thomas Pekarek,RepublicanRep.,"54,610",31.5%
ohio,House District 14,David Joyce*,RepublicanRep.,"133,520",63.3%,Michael Wager,DemocratDem.,"69,510",33.0%,David Macko,Other,"7,817",3.7%
ohio,House District 15,Steve Stivers*,RepublicanRep.,"126,457",66.1%,Scott Wharton,DemocratDem.,"64,714",33.9%
ohio,House District 16,James B. Renacci*,RepublicanRep.,"130,463",63.8%,Pete Crossland,DemocratDem.,"74,158",36.2%
oklahoma,Senate,Jim Inhofe*,RepublicanRep.,"557,537",68.0%,Matt Silverstein,DemocratDem.,"233,932",28.5%,Joan Farr,Other,"10,534",1.3%,Ray Woods,Other,"9,890",1.2%,Aaron DeLozier,Other,"7,786",0.9%
oklahoma,Senate Special,James Lankford,RepublicanRep.,"556,382",67.9%,Connie Johnson,DemocratDem.,"237,531",29.0%,Mark Beard,Other,"25,919",3.2%
oklahoma,House District 1,Jim Bridenstine* ,RepublicanRep.,,,Uncontested
oklahoma,House District 2,Markwayne Mullin*,RepublicanRep.,"110,819",70.0%,Earl Everett,DemocratDem.,"38,924",24.6%,Jon Douthitt,Other,"8,502",5.4%
oklahoma,House District 3,Frank D. Lucas*,RepublicanRep.,"133,070",78.7%,Frankie Robbins,DemocratDem.,"36,112",21.3%
oklahoma,House District 4,Tom Cole*,RepublicanRep.,"117,649",70.8%,Bert Smith,DemocratDem.,"40,956",24.7%,Dennis B. Johnson,Other,"7,541",4.5%
oklahoma,House District 5,Steve Russell,RepublicanRep.,"95,557",60.1%,Al McAffrey,DemocratDem.,"57,721",36.3%,Robert Murphy,Other,"2,175",1.4%,Tom Boggs,Other,"2,063",1.3%,Buddy Ray,Other,"1,469",0.9%
oregon,Senate,Jeff Merkley*,DemocratDem.,"744,516",55.8%,Monica C. Wehby,RepublicanRep.,"498,191",37.3%,Mike Montchalin,Other,"40,649",3.0%,Christina Lugo,Other,"28,897",2.2%,James Leuenberger,Other,"22,205",1.7%
oregon,House District 1,Suzanne Bonamici*,DemocratDem.,"135,244",57.6%,Jason Yates,RepublicanRep.,"81,336",34.6%,James Foster,Other,"9,181",3.9%,Steven Reynolds,Other,"9,004",3.8%
oregon,House District 2,Greg Walden*,RepublicanRep.,"197,920",70.8%,Aelea Christofferson,DemocratDem.,"71,387",25.6%,Sharon Durbin,Other,"10,071",3.6%
oregon,House District 3,Earl Blumenauer*,DemocratDem.,"192,844",73.0%,James Buchal,RepublicanRep.,"51,541",19.5%,Michael Meo,Other,"10,585",4.0%,Jeffrey Langan,Other,"5,619",2.1%,David Walker,Other,"3,574",1.4%
oregon,House District 4,Peter A. DeFazio*,DemocratDem.,"172,550",58.4%,Art Robinson,RepublicanRep.,"111,932",37.9%,Michael Beilstein,Other,"6,403",2.2%,David Chester,Other,"4,396",1.5%
oregon,House District 5,Kurt Schrader*,DemocratDem.,"137,657",53.9%,Tootie Smith,RepublicanRep.,"100,762",39.4%,Marvin Sannes,Other,"6,984",2.7%,Raymond Baldwin,Other,"5,566",2.2%,Daniel Souza,Other,"4,574",1.8%
pennsylvania,House District 1,Robert A. Brady*,DemocratDem.,"128,669",82.9%,Megan Rath,RepublicanRep.,"26,584",17.1%
