ID,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,CANDTOTAL,WINNER,RaceFundPerc
BILLMASKE2010IA4,2010,IA,BILL,MASKE,4,BILL MASKE,D,36400,0,0.046440478
MATTHEWCAMPBELL2010IA5,2010,IA,MATTHEW,CAMPBELL,5,MATTHEW CAMPBELL,D,107068,0,0.198427304
STEVENKING2010IA5,2010,IA,STEVEN,KING,5,STEVEN A KING,R,432515,1,0.801572696
RAULLABRADOR2010ID1,2010,ID,RAUL,LABRADOR,1,RAUL LABRADOR,R,349292,1,0.184401192
WALTMINNICK2010ID1,2010,ID,WALT,MINNICK,1,WALT MINNICK,D,1544904,0,0.815598808
MIKESIMPSON2010ID2,2010,ID,MIKE,SIMPSON,2,MIKE SIMPSON,R,488454,1,0.997956907
BRIANSCHAD2010ID2,2010,ID,BRIAN,SCHAD,2,BRIAN SCHAD,I,1000,0,0.002043093
PSULLIVAN2010IDS,2010,ID,P,SULLIVAN,S,P TOM SULLIVAN,D,30975,0,0.011104236
BOBBYRUSH2010IL1,2010,IL,BOBBY,RUSH,1,BOBBY L RUSH,D,400436,1,1
ADAMKINZINGER2010IL11,2010,IL,ADAM,KINZINGER,11,ADAM KINZINGER,R,937646,1,0.400408588
DEBORAHHALVORSON2010IL11,2010,IL,DEBORAH,HALVORSON,11,DEBORAH HALVORSON,D,1404077,0,0.599591412
JERRYCOSTELLO2010IL12,2010,IL,JERRY,COSTELLO,12,JERRY F COSTELLO,D,753700,1,1
JUDYBIGGERT2010IL13,2010,IL,JUDY,BIGGERT,13,JUDY BIGGERT,R,913110,1,0.676757765
SCOTTHARPER2010IL13,2010,IL,SCOTT,HARPER,13,SCOTT HARPER,D,436132,0,0.323242235
RANDYHULTGREN2010IL14,2010,IL,RANDY,HULTGREN,14,RANDY HULTGREN,R,912842,1,0.307461769
DAVIDGILL2010IL15,2010,IL,DAVID,GILL,15,DAVID GILL,D,41478,0,0.168551517
TIMOTHYJOHNSON2010IL15,2010,IL,TIMOTHY,JOHNSON,15,TIMOTHY JOHNSON,R,204607,1,0.831448483
DONMANZULLO2010IL16,2010,IL,DON,MANZULLO,16,DON MANZULLO,R,614518,1,0.940366158
GEORGEGAULRAPP2010IL16,2010,IL,GEORGE,GAULRAPP,16,GEORGE GAULRAPP,D,38970,0,0.059633842
BOBBYSCHILLING2010IL17,2010,IL,BOBBY,SCHILLING,17,BOBBY SCHILLING,R,532987,1,0.375282701
PHILHARE2010IL17,2010,IL,PHIL,HARE,17,PHIL HARE,D,887241,0,0.624717299
AARONSCHOCK2010IL18,2010,IL,AARON,SCHOCK,18,AARON SCHOCK,R,1091347,1,0.941224514
DEIRDREHIRNER2010IL18,2010,IL,DEIRDRE,HIRNER,18,DEIRDRE  HIRNER,D,66650,0,0.057481822
SHELDONSCHAFER2010IL18,2010,IL,SHELDON,SCHAFER,18,SHELDON SCHAFER,I,1500,0,0.001293664
JOHNSHIMKUS2010IL19,2010,IL,JOHN,SHIMKUS,19,JOHN M SHIMKUS,R,974657,1,0.992245545
JESSEJACKSON2010IL2,2010,IL,JESSE,JACKSON,2,JESSE JACKSON JR,D,575475,1,0.926950547
ISAACHAYES2010IL2,2010,IL,ISAAC,HAYES,2,ISAAC HAYES,R,45351,0,0.073049453
MICHAELBENDAS2010IL3,2010,IL,MICHAEL,BENDAS,3,MICHAEL A BENDAS,R,12900,0,0.026151317
DANIELLIPINSKI2010IL3,2010,IL,DANIEL,LIPINSKI,3,DANIEL LIPINSKI,D,480383,1,0.973848683
LUISGUTIERREZ2010IL4,2010,IL,LUIS,GUTIERREZ,4,LUIS V GUTIERREZ,D,370559,1,1
MIKEQUIGLEY2010IL5,2010,IL,MIKE,QUIGLEY,5,MIKE QUIGLEY,D,846585,1,0.984991012
DAVIDRATOWITZ2010IL5,2010,IL,DAVID,RATOWITZ,5,DAVID RATOWITZ,R,12900,0,0.015008988
PETERROSKAM2010IL6,2010,IL,PETER,ROSKAM,6,PETER ROSKAM,R,1181000,1,0.97853844
BENLOWE2010IL6,2010,IL,BEN,LOWE,6,BEN LOWE,D,25902,0,0.02146156
DANNYDAVIS2010IL7,2010,IL,DANNY,DAVIS,7,DANNY K DAVIS,D,536313,1,1
JOEWALSH2010IL8,2010,IL,JOE,WALSH,8,JOE WALSH,R,352206,1,0.184812279
MELISSABEAN2010IL8,2010,IL,MELISSA,BEAN,8,MELISSA BEAN,D,1553544,0,0.815187721
JOELPOLLAK2010IL9,2010,IL,JOEL,POLLAK,9,JOEL POLLAK,R,377248,0,0.294428272
JANSCHAKOWSKY2010IL9,2010,IL,JAN,SCHAKOWSKY,9,JAN SCHAKOWSKY,D,904042,1,0.705571728
PETEVISCLOSKY2010IN1,2010,IN,PETE,VISCLOSKY,1,PETE VISCLOSKY,D,644611,1,0.992541439
MARKLEYVA2010IN1,2010,IN,MARK,LEYVA,1,MARK J LEYVA,R,4844,0,0.007458561
JACKIEWALORSKI2010IN2,2010,IN,JACKIE,WALORSKI,2,JACKIE WALORSKI,R,615580,0,0.376579839
JOEDONNELLY2010IN2,2010,IN,JOE,DONNELLY,2,JOE DONNELLY,D,1019080,1,0.623420161
TOMHAYHURST2010IN3,2010,IN,TOM,HAYHURST,3,TOM HAYHURST,D,502944,0,0.517612624
MARLINSTUTZMAN2010IN3,2010,IN,MARLIN,STUTZMAN,3,MARLIN STUTZMAN,R,468717,1,0.482387376
TODDROKITA2010IN4,2010,IN,TODD,ROKITA,4,TODD ROKITA,R,529158,1,0.989527973
DAVIDSANDERS2010IN4,2010,IN,DAVID,SANDERS,4,DAVID SANDERS,D,5600,0,0.010472027
DANBURTON2010IN5,2010,IN,DAN,BURTON,5,DAN BURTON,R,453162,1,0.993014134
CHARDREID2010IN5,2010,IN,CHARD,REID,5,CHARD REID,I,3188,0,0.006985866
MIKEPENCE2010IN6,2010,IN,MIKE,PENCE,6,MIKE PENCE,R,1366317,1,1
MARVINSCOTT2010IN7,2010,IN,MARVIN,SCOTT,7,MARVIN B SCOTT,R,45162,0,0.072605499
ANDRECARSON2010IN7,2010,IN,ANDRE,CARSON,7,ANDRE CARSON,D,576857,1,0.927394501
WHAAFTEN2010IN8,2010,IN,W,HAAFTEN,8,TRENT VAN HAAFTEN,D,492077,0,0.433807155
LARRYBUCSHON2010IN8,2010,IN,LARRY,BUCSHON,8,LARRY BUCSHON,R,642245,1,0.566192845
BARONHILL2010IN9,2010,IN,BARON,HILL,9,BARON HILL,D,1154381,0,0.562381313
TODDYOUNG2010IN9,2010,IN,TODD,YOUNG,9,TODD YOUNG,R,897985,1,0.437472536
REBECCASINKBURRIS2010INS,2010,IN,REBECCA,SINKBURRIS,S,REBECCA SINKBURRIS,I,1650,0,0.000494987
ALANJILKA2010KS1,2010,KS,ALAN,JILKA,1,ALAN JILKA,D,58417,0,0.085218835
TIMHUELSKAMP2010KS1,2010,KS,TIM,HUELSKAMP,1,TIM HUELSKAMP,R,627077,1,0.914781165
LYNNJENKINS2010KS2,2010,KS,LYNN,JENKINS,2,LYNN JENKINS,R,841887,1,0.996803171
STEPHENEMOORE2010KS3,2010,KS,STEPHENE,MOORE,3,STEPHENE ANN MOORE,D,603604,0,0.343356751
KEVINYODER2010KS3,2010,KS,KEVIN,YODER,3,KEVIN YODER,R,1154346,1,0.656643249
RAJGOYLE2010KS4,2010,KS,RAJ,GOYLE,4,RAJ GOYLE,D,1080838,0,0.459654489
MIKEPOMPEO2010KS4,2010,KS,MIKE,POMPEO,4,MIKE POMPEO,R,1270576,1,0.540345511
LISAJOHNSTON2010KSS,2010,KS,LISA,JOHNSTON,S,LISA JOHNSTON,D,12050,0,0.005436624
EDWHITFIELD2010KY1,2010,KY,ED,WHITFIELD,1,ED WHITFIELD,R,738336,1,1
BRETTGUTHRIE2010KY2,2010,KY,BRETT,GUTHRIE,2,BRETT GUTHRIE,R,632684,1,0.995985731
TODDLALLY2010KY3,2010,KY,TODD,LALLY,3,TODD LALLY,R,367179,0,0.277014411
JOHNYARMUTH2010KY3,2010,KY,JOHN,YARMUTH,3,JOHN A YARMUTH,D,958308,1,0.722985589
JOHNWALTZ2010KY4,2010,KY,JOHN,WALTZ,4,JOHN WALTZ,D,299485,0,0.249382134
GEOFFDAVIS2010KY4,2010,KY,GEOFF,DAVIS,4,GEOFF DAVIS,R,901423,1,0.750617866
HALROGERS2010KY5,2010,KY,HAL,ROGERS,5,HAL ROGERS,R,572461,1,0.997734248
ANDYBARR2010KY6,2010,KY,ANDY,BARR,6,ANDY BARR,R,935539,0,0.489106783
BENCHANDLER2010KY6,2010,KY,BEN,CHANDLER,6,BEN CHANDLER,D,977211,1,0.510893217
MYRONKATZ2010LA1,2010,LA,MYRON,KATZ,1,MYRON KATZ,D,6650,0,0.007738254
STEVESCALISE2010LA1,2010,LA,STEVE,SCALISE,1,STEVE SCALISE,R,852717,1,0.992261746
CEDRICRICHMOND2010LA2,2010,LA,CEDRIC,RICHMOND,2,CEDRIC RICHMOND,D,719709,1,0.451976596
JOSEPHCAO2010LA2,2010,LA,JOSEPH,CAO,2,JOSEPH CAO,R,870250,0,0.546516206
RAVISANGISETTY2010LA3,2010,LA,RAVI,SANGISETTY,3,RAVI SANGISETTY,D,455347,0,0.351570438
JEFFLANDRY2010LA3,2010,LA,JEFF,LANDRY,3,JEFF LANDRY,R,839833,1,0.648429562
DAVIDMELVILLE2010LA4,2010,LA,DAVID,MELVILLE,4,DAVID MELVILLE,D,101909,0,0.099959392
JOHNFLEMING2010LA4,2010,LA,JOHN,FLEMING,4,JOHN FLEMING,R,915795,1,0.898275044
ARTISCASH2010LA4,2010,LA,ARTIS,CASH,4,ARTIS CASH,I,1800,0,0.001765564
RODNEYALEXANDER2010LA5,2010,LA,RODNEY,ALEXANDER,5,RODNEY ALEXANDER,R,767103,1,1
BILLCASSIDY2010LA6,2010,LA,BILL,CASSIDY,6,BILL CASSIDY,R,919239,1,1
BOBLANG2010LAS,2010,LA,BOB,LANG,S,BOB LANG,I,12901,0,0.001707236
MICHAELSPEARS2010LAS,2010,LA,MICHAEL,SPEARS,S,MICHAEL LANE SPEARS,I,3500,0,0.000463168
WILLIAMGUNN2010MA1,2010,MA,WILLIAM,GUNN,1,WILLIAM LESLIE GUNN JR,R,17304,0,0.027533578
JOHNOLVER2010MA1,2010,MA,JOHN,OLVER,1,JOHN W OLVER,D,610665,1,0.971670838
JEFFPERRY2010MA10,2010,MA,JEFF,PERRY,10,JEFF PERRY,R,570322,0,0.357494688
BILLKEATING2010MA10,2010,MA,BILL,KEATING,10,BILL KEATING,D,977308,1,0.612605542
JIMSHEETS2010MA10,2010,MA,JIM,SHEETS,10,JIM SHEETS,I,33750,0,0.021155498
MARYANNELEWIS2010MA10,2010,MA,MARYANNE,LEWIS,10,MARYANNE LEWIS,I,13950,0,0.008744272
TOMWESLEY2010MA2,2010,MA,TOM,WESLEY,2,TOM WESLEY,R,57700,0,0.035441803
RICHARDNEAL2010MA2,2010,MA,RICHARD,NEAL,2,RICHARD E NEAL,D,1570321,1,0.964558197
MARTINLAMB2010MA3,2010,MA,MARTIN,LAMB,3,MARTIN A LAMB,R,45628,0,0.047079605
JAMESMCGOVERN2010MA3,2010,MA,JAMES,MCGOVERN,3,JAMES P MCGOVERN,D,921264,1,0.950573018
PATRICKBARRON2010MA3,2010,MA,PATRICK,BARRON,3,PATRICK BARRON,I,2275,0,0.002347377
SEANBIELAT2010MA4,2010,MA,SEAN,BIELAT,4,SEAN BIELAT,R,824851,0,0.266209092
JOHNGOLNIK2010MA5,2010,MA,JOHN,GOLNIK,5,JOHN GOLNIK,R,106933,0,0.106459786
NIKITSONGAS2010MA5,2010,MA,NIKI,TSONGAS,5,NIKI TSONGAS,D,897502,1,0.893530258
JOHNTIERNEY2010MA6,2010,MA,JOHN,TIERNEY,6,JOHN F TIERNEY,D,453184,1,0.672844024
BILLHUDAK2010MA6,2010,MA,BILL,HUDAK,6,BILL HUDAK,R,220351,0,0.327155976
EDMARKEY2010MA7,2010,MA,ED,MARKEY,7,ED MARKEY,D,928644,1,0.991776527
GERRYDEMBROWSKI2010MA7,2010,MA,GERRY,DEMBROWSKI,7,GERRY DEMBROWSKI,R,7700,0,0.008223473
PHILIPDUNKELBARGER2010MA9,2010,MA,PHILIP,DUNKELBARGER,9,PHILIP DUNKELBARGER,I,1500,0,0.002024251
STEPHENLYNCH2010MA9,2010,MA,STEPHEN,LYNCH,9,STEPHEN F LYNCH,D,731665,1,0.987382172
VERNONHARRISON2010MA9,2010,MA,VERNON,HARRISON,9,VERNON HARRISON,R,7850,0,0.010593578
ANDYHARRIS2010MD1,2010,MD,ANDY,HARRIS,1,ANDY HARRIS,R,1269165,1,0.461235121
FRANKKRATOVIL2010MD1,2010,MD,FRANK,KRATOVIL,1,FRANK KRATOVIL,D,1480491,0,0.538034413
MARCELOCARDARELLI2010MD2,2010,MD,MARCELO,CARDARELLI,2,MARCELO GABRIEL CARDARELLI,R,49050,0,0.059700003
DUTCHRUPPERSBERGER2010MD2,2010,MD,DUTCH,RUPPERSBERGER,2,DUTCH RUPPERSBERGER,D,772558,1,0.940299997
JOHNSARBANES2010MD3,2010,MD,JOHN,SARBANES,3,JOHN SARBANES,D,698011,1,0.950041921
JIMWILHELM2010MD3,2010,MD,JIM,WILHELM,3,JIM WILHELM,R,36705,0,0.049958079
DONNAEDWARDS2010MD4,2010,MD,DONNA,EDWARDS,4,DONNA EDWARDS,D,409080,1,0.997719596
CHARLESLOLLAR2010MD5,2010,MD,CHARLES,LOLLAR,5,CHARLES J LOLLAR,R,204492,0,0.06788923
ANDREWDUCK2010MD6,2010,MD,ANDREW,DUCK,6,ANDREW JAMES DUCK,D,18601,0,0.104326513
ROSCOEBARTLETT2010MD6,2010,MD,ROSCOE,BARTLETT,6,ROSCOE G BARTLETT,R,159695,1,0.895673487
ELIJAHCUMMINGS2010MD7,2010,MD,ELIJAH,CUMMINGS,7,ELIJAH E CUMMINGS,D,474996,1,0.995807093
FRANKMIRABILE2010MD7,2010,MD,FRANK,MIRABILE,7,FRANK MIRABILE JR,R,2000,0,0.004192907
CHRISHOLLEN2010MD8,2010,MD,CHRIS,HOLLEN,8,CHRIS VAN HOLLEN,D,1190047,1,0.968670052
MICHAELPHILIPS2010MD8,2010,MD,MICHAEL,PHILIPS,8,MICHAEL LEE PHILIPS,R,24375,0,0.019840672
CHELLIEPINGREE2010ME1,2010,ME,CHELLIE,PINGREE,1,CHELLIE PINGREE,D,736524,1,0.775464737
DEANSCONTRAS2010ME1,2010,ME,DEAN,SCONTRAS,1,DEAN P SCONTRAS,R,213260,0,0.224535263
JASONLEVESQUE2010ME2,2010,ME,JASON,LEVESQUE,2,JASON LEVESQUE,R,190873,0,0.233069541
MIKEMICHAUD2010ME2,2010,ME,MIKE,MICHAUD,2,MIKE MICHAUD,D,628080,1,0.766930459
GLENNWILSON2010MI1,2010,MI,GLENN,WILSON,1,GLENN A WILSON,I,24750,0,0.019623467
DANBENISHEK2010MI1,2010,MI,DAN,BENISHEK,1,DAN BENISHEK,R,689149,1,0.546403752
GARYMCDOWELL2010MI1,2010,MI,GARY,MCDOWELL,1,GARY J MCDOWELL,D,547346,0,0.433972781
CANDICEMILLER2010MI10,2010,MI,CANDICE,MILLER,10,CANDICE S MILLER,R,432065,1,0.997690878
THADDEUSMCCOTTER2010MI11,2010,MI,THADDEUS,MCCOTTER,11,THADDEUS G MCCOTTER,R,676514,1,0.845044631
NATALIEMOSHER2010MI11,2010,MI,NATALIE,MOSHER,11,NATALIE MOSHER,D,124052,0,0.154955369
SANDERLEVIN2010MI12,2010,MI,SANDER,LEVIN,12,SANDER LEVIN,D,1521158,1,0.984942499
DONALDVOLARIC2010MI12,2010,MI,DONALD,VOLARIC,12,DONALD CECIL VOLARIC,R,23255,0,0.015057501
JOHNHAULER2010MI13,2010,MI,JOHN,HAULER,13,JOHN HAULER,R,4550,0,0.014208759
HANSENCLARKE2010MI13,2010,MI,HANSEN,CLARKE,13,HANSEN CLARKE,D,315675,1,0.985791241
JOHNCONYERS2010MI14,2010,MI,JOHN,CONYERS,14,JOHN CONYERS JR,D,789142,1,0.995710007
DONUKRAINEC2010MI14,2010,MI,DON,UKRAINEC,14,DON UKRAINEC,R,3400,0,0.004289993
JOHNDINGELL2010MI15,2010,MI,JOHN,DINGELL,15,JOHN D DINGELL,D,1277513,1,0.738615037
ROBERTSTEELE2010MI15,2010,MI,ROBERT,STEELE,15,ROBERT L STEELE,R,452093,0,0.261384963
BILLHUIZENGA2010MI2,2010,MI,BILL,HUIZENGA,2,BILL HUIZENGA,R,389750,1,0.895575547
FREDJOHNSON2010MI2,2010,MI,FRED,JOHNSON,2,FRED JOHNSON,D,45445,0,0.104424453
PATMILES2010MI3,2010,MI,PAT,MILES,3,PAT MILES,D,342803,0,0.401778923
JUSTINAMASH2010MI3,2010,MI,JUSTIN,AMASH,3,JUSTIN AMASH,R,507360,1,0.594646354
JOHNKUPIEC2010MI5,2010,MI,JOHN,KUPIEC,5,JOHN KUPIEC,R,102769,0,0.190792063
DALEKILDEE2010MI5,2010,MI,DALE,KILDEE,5,DALE E KILDEE,D,435875,1,0.809207937
FREDUPTON2010MI6,2010,MI,FRED,UPTON,6,FRED UPTON,R,1177764,1,0.97962178
DONCOONEY2010MI6,2010,MI,DON,COONEY,6,DON COONEY,D,24500,0,0.02037822
TIMWALBERG2010MI7,2010,MI,TIM,WALBERG,7,TIM WALBERG,R,905491,1,0.331828151
MIKEROGERS2010MI8,2010,MI,MIKE,ROGERS,8,MIKE ROGERS,R,955733,1,0.998120169
LANCEENDERLE2010MI8,2010,MI,LANCE,ENDERLE,8,LANCE ENDERLE,D,1800,0,0.001879831
ANDREWRACZKOWSKI2010MI9,2010,MI,ANDREW,RACZKOWSKI,9,ANDREW RACZKOWSKI,R,425327,0,0.182691891
TIMOTHYWALZ2010MN1,2010,MN,TIMOTHY,WALZ,1,TIMOTHY J WALZ,D,1134782,1,0.69517152
RANDYDEMMER2010MN1,2010,MN,RANDY,DEMMER,1,RANDY DEMMER,R,485945,0,0.297691648
STEVENWILSON2010MN1,2010,MN,STEVEN,WILSON,1,STEVEN JOHN WILSON,I,11150,0,0.00683053
JOHNKLINE2010MN2,2010,MN,JOHN,KLINE,2,JOHN KLINE,R,762566,1,0.961735691
SHELLEYMADORE2010MN2,2010,MN,SHELLEY,MADORE,2,SHELLEY MADORE,D,30340,0,0.038264309
JIMMEFFERT2010MN3,2010,MN,JIM,MEFFERT,3,JIM MEFFERT,D,277503,0,0.150314601
JONOLESON2010MN3,2010,MN,JON,OLESON,3,JON OLESON,I,500,0,0.000270834
ERIKPAULSEN2010MN3,2010,MN,ERIK,PAULSEN,3,ERIK PAULSEN,R,1568145,1,0.849414565
TERESACOLLETT2010MN4,2010,MN,TERESA,COLLETT,4,TERESA STANTON COLLETT,R,97518,0,0.148783405
BETTYMCCOLLUM2010MN4,2010,MN,BETTY,MCCOLLUM,4,BETTY MCCOLLUM,D,557918,1,0.851216595
KEITHELLISON2010MN5,2010,MN,KEITH,ELLISON,5,KEITH ELLISON,D,642819,1,0.929141336
LYNNETORGERSON2010MN5,2010,MN,LYNNE,TORGERSON,5,LYNNE TORGERSON,I,6700,0,0.009684292
JOELDEMOS2010MN5,2010,MN,JOEL,DEMOS,5,JOEL DEMOS,R,38920,0,0.056255619
TARRYLCLARK2010MN6,2010,MN,TARRYL,CLARK,6,TARRYL CLARK,D,1264416,0,0.312170264
BOBANDERSON2010MN6,2010,MN,BOB,ANDERSON,6,BOB ANDERSON,I,500,0,0.000123444
LEEBYBERG2010MN7,2010,MN,LEE,BYBERG,7,LEE BYBERG,R,144492,0,0.165327005
COLLINPETERSON2010MN7,2010,MN,COLLIN,PETERSON,7,COLLIN PETERSON,D,727685,1,0.832613444
EUGENEWALDORF2010MN7,2010,MN,EUGENE,WALDORF,7,EUGENE WALDORF,I,1800,0,0.002059551
CHIPCRAVAACK2010MN8,2010,MN,CHIP,CRAVAACK,8,CHIP CRAVAACK,R,209655,1,0.166420198
JAMESOBERSTAR2010MN8,2010,MN,JAMES,OBERSTAR,8,JAMES L OBERSTAR,D,1050138,0,0.833579802
WILLIAMCLAY2010MO1,2010,MO,WILLIAM,CLAY,1,WILLIAM L CLAY JR,D,429710,1,0.995251992
ROBYNHAMLIN2010MO1,2010,MO,ROBYN,HAMLIN,1,ROBYN HAMLIN,R,2050,0,0.004748008
TODDAKIN2010MO2,2010,MO,TODD,AKIN,2,TODD AKIN,R,430152,1,1
EDMARTIN2010MO3,2010,MO,ED,MARTIN,3,ED MARTIN,R,757704,0,0.380222894
RUSSCARNAHAN2010MO3,2010,MO,RUSS,CARNAHAN,3,RUSS CARNAHAN,D,1235085,1,0.619777106
VICKYHARTZLER2010MO4,2010,MO,VICKY,HARTZLER,4,VICKY HARTZLER,R,706651,1,0.31197177
IKESKELTON2010MO4,2010,MO,IKE,SKELTON,4,IKE SKELTON,D,1558461,0,0.68802823
JACOBTURK2010MO5,2010,MO,JACOB,TURK,5,JACOB TURK,R,91979,0,0.193759519
EMANUELCLEAVER2010MO5,2010,MO,EMANUEL,CLEAVER,5,EMANUEL CLEAVER,D,382728,1,0.806240481
SAMGRAVES2010MO6,2010,MO,SAM,GRAVES,6,SAM GRAVES,R,545374,1,0.994892133
CLINTHYLTON2010MO6,2010,MO,CLINT,HYLTON,6,CLINT HYLTON,D,2800,0,0.005107867
SCOTTECKERSLEY2010MO7,2010,MO,SCOTT,ECKERSLEY,7,SCOTT ECKERSLEY,D,77955,0,0.088176709
BILLYLONG2010MO7,2010,MO,BILLY,LONG,7,BILLY LONG,R,806122,1,0.911823291
JOEMERSON2010MO8,2010,MO,JO,EMERSON,8,JO ANN EMERSON,R,1002278,1,0.506487508
TOMMYSOWERS2010MO8,2010,MO,TOMMY,SOWERS,8,TOMMY SOWERS,D,976602,0,0.493512492
BLAINELUETKEMEYER2010MO9,2010,MO,BLAINE,LUETKEMEYER,9,BLAINE LUETKEMEYER,R,820224,1,1
ALANNUNNELEE2010MS1,2010,MS,ALAN,NUNNELEE,1,ALAN NUNNELEE,R,1035447,1,0.491354005
TRAVISCHILDERS2010MS1,2010,MS,TRAVIS,CHILDERS,1,TRAVIS CHILDERS,D,1058337,0,0.50221607
BENNIETHOMPSON2010MS2,2010,MS,BENNIE,THOMPSON,2,BENNIE G THOMPSON,D,1112992,1,0.984781347
BILLMARCY2010MS2,2010,MS,BILL,MARCY,2,BILL MARCY,R,17200,0,0.015218653
GREGGHARPER2010MS3,2010,MS,GREGG,HARPER,3,GREGG HARPER,R,450879,1,1
GENETAYLOR2010MS4,2010,MS,GENE,TAYLOR,4,GENE TAYLOR,D,378883,0,0.380159957
STEVENPALAZZO2010MS4,2010,MS,STEVEN,PALAZZO,4,STEVEN PALAZZO,R,617758,1,0.619840043
DENNYREHBERG2010MT1,2010,MT,DENNY,REHBERG,1,DENNY REHBERG,R,562929,1,0.815517651
DENNISMCDONALD2010MT1,2010,MT,DENNIS,MCDONALD,1,DENNIS MCDONALD,D,127343,0,0.184482349
ASHLEYWOOLARD2010NC1,2010,NC,ASHLEY,WOOLARD,1,ASHLEY WOOLARD,R,58975,0,0.108790694
GBUTTERFIELD2010NC1,2010,NC,G,BUTTERFIELD,1,G K BUTTERFIELD,D,483121,1,0.891209306
PATRICKMCHENRY2010NC10,2010,NC,PATRICK,MCHENRY,10,PATRICK MCHENRY,R,606095,1,1
HEATHSHULER2010NC11,2010,NC,HEATH,SHULER,11,HEATH SHULER,D,678282,1,0.560112306
JEFFMILLER2010NC11,2010,NC,JEFF,MILLER,11,JEFF MILLER,R,532693,0,0.439887694
MELVINWATT2010NC12,2010,NC,MELVIN,WATT,12,MELVIN L WATT,D,418305,1,1
BILLRANDALL2010NC13,2010,NC,BILL,RANDALL,13,BILL RANDALL,R,76718,0,0.117250591
BRADMILLER2010NC13,2010,NC,BRAD,MILLER,13,BRAD MILLER,D,577590,1,0.882749409
RENEEELLMERS2010NC2,2010,NC,RENEE,ELLMERS,2,RENEE ELLMERS,R,406935,1,0.341919373
BOBETHERIDGE2010NC2,2010,NC,BOB,ETHERIDGE,2,BOB ETHERIDGE,D,783214,0,0.658080627
WALTERJONES2010NC3,2010,NC,WALTER,JONES,3,WALTER B JONES JR,R,373410,1,0.98767424
WILLIAMLAWSON2010NC4,2010,NC,WILLIAM,LAWSON,4,WILLIAM T LAWSON JR,R,156394,0,0.213184117
DAVIDPRICE2010NC4,2010,NC,DAVID,PRICE,4,DAVID PRICE,D,577216,1,0.786815883
VIRGINIAFOXX2010NC5,2010,NC,VIRGINIA,FOXX,5,VIRGINIA FOXX,R,409906,1,0.78976918
BILLYKENNEDY2010NC5,2010,NC,BILLY,KENNEDY,5,BILLY KENNEDY,D,109114,0,0.21023082
HOWARDCOBLE2010NC6,2010,NC,HOWARD,COBLE,6,HOWARD COBLE,R,274742,1,1
MIKEMCINTYRE2010NC7,2010,NC,MIKE,MCINTYRE,7,MIKE MCINTYRE,D,740476,1,0.612553916
ILARIOPANTANO2010NC7,2010,NC,ILARIO,PANTANO,7,ILARIO GREGORY PANTANO,R,468358,0,0.387446084
HAROLDJOHNSON2010NC8,2010,NC,HAROLD,JOHNSON,8,HAROLD JOHNSON,R,286298,0,0.277692584
LARRYKISSELL2010NC8,2010,NC,LARRY,KISSELL,8,LARRY KISSELL,D,744691,1,0.722307416
SUEMYRICK2010NC9,2010,NC,SUE,MYRICK,9,SUE MYRICK,R,615611,1,0.925437192
JEFFREYDOCTOR2010NC9,2010,NC,JEFFREY,DOCTOR,9,JEFFREY JAMES DOCTOR,D,49600,0,0.074562808
MICHAELBEITLER2010NCS,2010,NC,MICHAEL,BEITLER,S,MICHAEL BEITLER,I,3250,0,0.000445262
RICKBERG2010ND1,2010,ND,RICK,BERG,1,RICK BERG,R,1178366,1,0.379311233
TRACYPOTTER2010NDS,2010,ND,TRACY,POTTER,S,TRACY POTTER,D,62190,0,0.029105617
IVYHARPER2010NE1,2010,NE,IVY,HARPER,1,IVY HARPER,D,6857,0,0.021929698
JEFFFORTENBERRY2010NE1,2010,NE,JEFF,FORTENBERRY,1,JEFF FORTENBERRY,R,305824,1,0.978070302
LEETERRY2010NE2,2010,NE,LEE,TERRY,2,LEE TERRY,R,1089598,1,0.668812156
THOMASWHITE2010NE2,2010,NE,THOMAS,WHITE,2,THOMAS M WHITE,D,539556,0,0.331187844
ADRIANSMITH2010NE3,2010,NE,ADRIAN,SMITH,3,ADRIAN SMITH,R,515422,1,0.956607436
REBEKAHDAVIS2010NE3,2010,NE,REBEKAH,DAVIS,3,REBEKAH ELIZABETH DAVIS,D,17330,0,0.032163949
DANIELHILL2010NE3,2010,NE,DANIEL,HILL,3,DANIEL NATHAN HILL,I,6050,0,0.011228615
CAROLSHEAPORTER2010NH1,2010,NH,CAROL,SHEAPORTER,1,CAROL SHEAPORTER,D,990335,0,0.584065478
FRANKGUINTA2010NH1,2010,NH,FRANK,GUINTA,1,FRANK GUINTA,R,705254,1,0.415934522
ANNKUSTER2010NH2,2010,NH,ANN,KUSTER,2,ANN MCLANE KUSTER,D,1269058,0,0.614403596
CHARLESBASS2010NH2,2010,NH,CHARLES,BASS,2,CHARLES BASS,R,786104,1,0.38058554
TIMOTHYVANBLOMMESTEYN2010NH2,2010,NH,TIMOTHY,VANBLOMMESTEYN,2,TIMOTHY VANBLOMMESTEYN,I,10350,0,0.005010864
DALEGLADING2010NJ1,2010,NJ,DALE,GLADING,1,DALE MARK GLADING,R,13200,0,0.014451278
ROBERTANDREWS2010NJ1,2010,NJ,ROBERT,ANDREWS,1,ROBERT E ANDREWS,D,900214,1,0.985548722
