KEY,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,INDUSTRYPERCENT,CANDTOTAL,INCUMBENT,VOTES,PERCENT,WINNER,rank 1,rank 2,rank 3,rank 4,rank 5,AMOUNT of 1,AMOUNT of 2,AMOUNT of 3,AMOUNT of 4,AMOUNT of 5
TX|26|TIM|BARNWELL|2006,2006,TX,TIM,BARNWELL,26,TIM BARNWELL,D,1,1100,0,58271,0.3724,L,Not for profit,NULL,NULL,NULL,NULL,1100,0,0,0,0
TX|27|SOLOMON|ORTIZ|2006,2006,TX,SOLOMON,ORTIZ,27,SOLOMON P ORTIZ,D,0.08617718,435150,1,62058,0.5677,W,Not publicly traded,Industrials,Not for profit,Consumer Staples,Consumer Discretionary,137200,73950,62200,48400,37500
TX|27|WILLIAM|VADEN|2006,2006,TX,WILLIAM,VADEN,27,WILLIAM ROSS VADEN,R,0.5,2000,0,42538,0.3891,L,Energy,Not for profit,NULL,NULL,NULL,1000,1000,0,0,0
TX|28|FRANK|ENRIQUEZ|2006,2006,TX,FRANK,ENRIQUEZ,28,FRANK ENRIQUEZ,D,0.054390054,38610,0,15798,0.2032,L,Not publicly traded,Materials,Consumer Staples,Industrials,Not for profit,15900,7410,4700,4200,2500
TX|28|HENRY|CUELLAR|2006,2006,TX,HENRY,CUELLAR,28,HENRY CUELLAR,D,0.117893224,1054768,1,52574,0.6761,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Energy,291866,288955,151555,124350,75950
TX|29|ERIC|STORY|2006,2006,TX,ERIC,STORY,29,ERIC STORY,R,0.070310303,10667,0,12347,0.2443,L,Industrials,Not for profit,Energy,Consumer Discretionary,Materials,6068,1750,1499,750,400
TX|29|GENE|GREEN|2006,2006,TX,GENE,GREEN,29,GENE GREEN,D,0.048562463,566281,1,37174,0.7354,W,Not for profit,Not publicly traded,Energy,Utilities,Materials,243700,78700,54000,47531,29500
TX|30|EDDIE|JOHNSON|2006,2006,TX,EDDIE,JOHNSON,30,EDDIE BERNICE JOHNSON,D,0.058353188,247630,1,81348,0.8019,W,Not for profit,Industrials,Not publicly traded,Materials,Consumer Discretionary,86350,50080,42800,23250,14450
TX|30|WILSON|AURBACH|2006,2006,TX,WILSON,AURBACH,30,WILSON AURBACH,R,0.019607843,12750,0,17850,0.176,L,Not publicly traded,Not for profit,Materials,Industrials,Financials,6400,3100,2750,250,250
TX|31|JOHN|CARTER|2006,2006,TX,JOHN,CARTER,31,JOHN CARTER,R,0.104376968,495320,1,90869,0.5848,W,Not publicly traded,Not for profit,Industrials,Consumer Discretionary,Consumer Staples,173671,64749,60400,51700,36700
TX|31|MARY|HARRELL|2006,2006,TX,MARY,HARRELL,31,MARY BETH HARRELL,D,0.029961722,81771,0,60293,0.388,L,Not for profit,Not publicly traded,Industrials,Materials,Financials,31750,30263,4058,3250,2750
TX|32|PETE|SESSIONS|2006,2006,TX,PETE,SESSIONS,32,PETE SESSIONS,R,0.162719531,1079686,1,71461,0.5642,W,Financials,Not for profit,Consumer Discretionary,Not publicly traded,Energy,325700,181400,175686,163900,101400
TX|32|WILL|PRYOR|2006,2006,TX,WILL,PRYOR,32,WILL PRYOR,D,0.078519015,352144,0,52269,0.4127,L,Not publicly traded,Not for profit,Consumer Discretionary,Financials,Energy,198850,82344,27650,23950,11150
TX|S|BARBARA|RADNOFSKY|2006,2006,TX,BARBARA,RADNOFSKY,S,BARBARA ANN RADNOFSKY,D,0.02751285,990628,0,1555202,0.3604,L,Not publicly traded,Not for profit,Financials,Consumer Discretionary,Materials,691679,207231,33763,27255,9200
TX|S|KAY|HUTCHISON|2006,2006,TX,KAY,HUTCHISON,S,KAY BAILEY HUTCHISON,R,0.145840631,4887424,1,2661789,0.6169,W,Not publicly traded,Financials,Not for profit,Consumer Discretionary,Energy,1286227,1160356,908550,712785,648806
UT|1|MARK|HUDSON|2006,2006,UT,MARK,HUDSON,1,MARK HUDSON,I,0.081366965,3687,0,5539,0.031,L,Not for profit,Not publicly traded,Consumer Discretionary,NULL,NULL,2637,750,300,0,0
UT|1|ROB|BISHOP|2006,2006,UT,ROB,BISHOP,1,ROB BISHOP,R,0.202652994,220204,1,112546,0.6306,W,Not for profit,Industrials,Consumer Discretionary,Not publicly traded,Financials,50579,46300,44625,32150,15750
UT|1|STEVEN|OLSEN|2006,2006,UT,STEVEN,OLSEN,1,STEVEN OLSEN,D,0.020325203,12300,0,57922,0.3245,L,Not for profit,Not publicly traded,Materials,Financials,NULL,6350,5200,500,250,0
UT|2|JIM|MATHESON|2006,2006,UT,JIM,MATHESON,2,JIM MATHESON,D,0.074576289,1146477,1,133231,0.59,W,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Health Care,450660,359392,110475,85500,42750
UT|2|LAVAR|CHRISTENSEN|2006,2006,UT,LAVAR,CHRISTENSEN,2,LAVAR CHRISTENSEN,R,0.116373406,150378,0,84234,0.373,L,Not publicly traded,Not for profit,Materials,Consumer Discretionary,Financials,44050,31900,23900,17500,15653
UT|3|CHRIS|CANNON|2006,2006,UT,CHRIS,CANNON,3,CHRIS CANNON,R,0.25464157,670409,1,95455,0.5771,W,Consumer Discretionary,Not publicly traded,Not for profit,Financials,Consumer Staples,170714,122645,121750,73000,59500
UT|3|CHRISTIAN|BURRIDGE|2006,2006,UT,CHRISTIAN,BURRIDGE,3,CHRISTIAN BURRIDGE,D,0.014619883,34200,0,53330,0.3224,L,Not for profit,Not publicly traded,Financials,Materials,Consumer Discretionary,22950,5250,3500,2000,500
UT|3|JIM|NOORLANDER|2006,2006,UT,JIM,NOORLANDER,3,JIM NOORLANDER,I,0.188946623,10585,0,14533,0.0879,L,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Materials,3900,2685,2000,1500,500
UT|S|ORRIN|HATCH|2006,2006,UT,ORRIN,HATCH,S,ORRIN G HATCH,R,0.188858592,3683915,1,356238,0.6236,W,Not publicly traded,Financials,Health Care,Consumer Discretionary,Not for profit,903220,860086,697804,695739,416616
UT|S|PETE|ASHDOWN|2006,2006,UT,PETE,ASHDOWN,S,PETE ASHDOWN,D,0.165635214,60271,0,177459,0.3106,L,Not for profit,Consumer Discretionary,Industrials,Not publicly traded,Financials,30766,9983,7172,6750,3600
UT|S|ROGER|PRICE|2006,2006,UT,ROGER,PRICE,S,ROGER I PRICE,I,1,2000,0,9089,0.0159,L,Not for profit,NULL,NULL,NULL,NULL,2000,0,0,0,0
UT|S|SCOTT|BRADLEY|2006,2006,UT,SCOTT,BRADLEY,S,SCOTT N BRADLEY,I,0.135032948,9257,0,21526,0.0377,L,Not for profit,Not publicly traded,Consumer Staples,Materials,NULL,4550,2957,1250,500,0
VA|1|JO|DAVIS|2006,2006,VA,JO,DAVIS,1,JO ANN DAVIS,R,0.062081996,365726,1,143889,0.6296,W,Industrials,Not for profit,Not publicly traded,Financials,Consumer Discretionary,107700,98524,69297,31350,22705
VA|1|MARVIN|PIXTON|2006,2006,VA,MARVIN,PIXTON,1,MARVIN PIXTON III,I,0.238095238,8400,0,3236,0.0142,L,Not for profit,Consumer Discretionary,Consumer Staples,Not publicly traded,NULL,5700,2000,500,200,0
VA|1|SHAWN|ODONNELL|2006,2006,VA,SHAWN,ODONNELL,1,SHAWN MICHAEL ODONNELL,D,0.138922445,41390,0,81083,0.3548,L,Not for profit,Consumer Discretionary,Materials,Not publicly traded,Industrials,31690,5750,2000,1000,700
VA|2|PHIL|KELLAM|2006,2006,VA,PHIL,KELLAM,2,PHIL KELLAM,D,0.012202927,1020247,0,83901,0.4845,L,Not for profit,Not publicly traded,Financials,Materials,Industrials,634693,257579,77825,19600,18100
VA|2|THELMA|DRAKE|2006,2006,VA,THELMA,DRAKE,2,THELMA DRAKE,R,0.129772095,1439855,1,88777,0.5127,W,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Industrials,666751,269433,186853,117875,91133
VA|3|BOBBY|SCOTT|2006,2006,VA,BOBBY,SCOTT,3,BOBBY SCOTT,D,0.048512222,239115,1,133546,0.9608,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Industrials,127100,54815,22100,11600,11000
VA|4|RANDY|FORBES|2006,2006,VA,RANDY,FORBES,4,RANDY FORBES,R,0.223570691,349697,1,150967,0.7612,W,Industrials,Not publicly traded,Consumer Discretionary,Not for profit,Consumer Staples,99575,85000,78182,20990,19300
VA|5|AL|WEED|2006,2006,VA,AL,WEED,5,AL WEED,D,0.104536161,324768,0,84682,0.3993,L,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Consumer Staples,203550,51704,33950,10750,10414
VA|5|VIRGIL|GOODE|2006,2006,VA,VIRGIL,GOODE,5,VIRGIL GOODE,R,0.102665606,486531,1,125370,0.5911,W,Not for profit,Industrials,Not publicly traded,Consumer Discretionary,Consumer Staples,155302,56375,56100,49950,49100
VA|6|BOB|GOODLATTE|2006,2006,VA,BOB,GOODLATTE,6,BOB GOODLATTE,R,0.140632837,765632,1,153187,0.7509,W,Consumer Staples,Consumer Discretionary,Not for profit,Not publicly traded,Financials,345670,107673,98550,76139,70600
VA|7|ERIC|CANTOR|2006,2006,VA,ERIC,CANTOR,7,ERIC CANTOR,R,0.141667083,2063641,1,163706,0.6385,W,Financials,Not for profit,Not publicly traded,Consumer Discretionary,Health Care,606275,427000,418066,292350,254400
VA|7|JIM|NACHMAN|2006,2006,VA,JIM,NACHMAN,7,JIM NACHMAN,D,0.026728439,44896,0,88206,0.344,L,Not for profit,Not publicly traded,Financials,Materials,Industrials,26100,11741,2000,1870,1485
VA|7|W|BLANTON|2006,2006,VA,W,BLANTON,7,W BRAD BLANTON,I,0.190458915,22052,0,4213,0.0164,L,Not for profit,Consumer Discretionary,Materials,Not publicly traded,Industrials,9270,4200,2982,2000,1850
VA|8|JAMES|HURYSZ|2006,2006,VA,JAMES,HURYSZ,8,JAMES T HURYSZ,I,1,1500,0,6094,0.028,L,Consumer Discretionary,NULL,NULL,NULL,NULL,1500,0,0,0,0
VA|8|JIM|MORAN|2006,2006,VA,JIM,MORAN,8,JIM MORAN,D,0.171717404,1000481,1,144700,0.664,W,Not publicly traded,Industrials,Consumer Discretionary,Not for profit,Financials,328995,321725,171800,84775,41600
VA|8|THOMAS|ODONOGHUE|2006,2006,VA,THOMAS,ODONOGHUE,8,THOMAS ODONOGHUE,R,0.125838926,29800,0,66639,0.3058,L,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Other,11300,6100,3750,3700,2000
VA|9|CHARLES|CARRICO|2006,2006,VA,CHARLES,CARRICO,9,CHARLES W CARRICO,R,0.005055612,39560,0,61574,0.3217,L,Not for profit,Not publicly traded,Materials,Financials,Industrials,17800,9810,8400,2350,1000
VA|9|RICK|BOUCHER|2006,2006,VA,RICK,BOUCHER,9,RICK BOUCHER,D,0.150525106,880584,1,129705,0.6776,W,Financials,Utilities,Consumer Discretionary,Not publicly traded,Not for profit,155749,138608,132550,129178,100949
VA|10|BILL|WOOD|2006,2006,VA,BILL,WOOD,10,BILL WOOD,I,0.462365591,2604,0,2107,0.0087,L,Financials,Industrials,Not for profit,NULL,NULL,1204,750,650,0,0
VA|10|FRANK|WOLF|2006,2006,VA,FRANK,WOLF,10,FRANK WOLF,R,0.125279966,966635,1,138213,0.5732,W,Not publicly traded,Not for profit,Industrials,Consumer Discretionary,Financials,347085,276700,166300,121100,55450
VA|10|JUDITH|FEDER|2006,2006,VA,JUDITH,FEDER,10,JUDITH FEDER,D,0.056717819,971476,0,98769,0.4096,L,Not for profit,Not publicly traded,Consumer Discretionary,Health Care,Financials,675869,164107,55100,48400,28000
VA|11|ANDREW|HURST|2006,2006,VA,ANDREW,HURST,11,ANDREW HURST,D,0.043838398,173364,0,102511,0.4357,L,Not publicly traded,Not for profit,Consumer Discretionary,Financials,Other,96267,49897,7600,5600,4800
VA|11|TOM|DAVIS|2006,2006,VA,TOM,DAVIS,11,TOM DAVIS,R,0.19918694,1555358,1,130468,0.5545,W,Not publicly traded,Consumer Discretionary,Financials,Industrials,Not for profit,490003,309807,247964,244564,223720
VA|S|GEORGE|ALLEN|2006,2006,VA,GEORGE,ALLEN,S,GEORGE ALLEN,R,0.141143992,7338357,1,1166277,0.492,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Energy,2388947,1831824,1150066,1035765,243500
VA|S|GLENDA|PARKER|2006,2006,VA,GLENDA,PARKER,S,GLENDA GAIL PARKER,I,0.923076923,2600,0,26102,0.011,L,Not for profit,Not publicly traded,NULL,NULL,NULL,2400,200,0,0,0
VA|S|JAMES|WEBB|2006,2006,VA,JAMES,WEBB,S,JAMES WEBB,D,0.134516422,3609931,0,1175606,0.4959,W,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Materials,1643088,918265,485595,419142,82175
VT|1|MARTHA|RAINVILLE|2006,2006,VT,MARTHA,RAINVILLE,1,MARTHA T RAINVILLE,R,0.045819272,713237,0,117023,0.4454,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Consumer Staples,393625,129531,97423,32680,29900
VT|1|PETER|WELCH|2006,2006,VT,PETER,WELCH,1,PETER WELCH,D,0.06799767,1129774,0,139815,0.5322,W,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Materials,791885,193017,76822,44750,23300
VT|S|BERNIE|SANDERS|2006,2006,VT,BERNIE,SANDERS,S,BERNIE SANDERS,I,0.075753371,1567653,0,171638,0.6541,W,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Materials,1216809,160289,118755,39290,32510
VT|S|RICHARD|TARRANT|2006,2006,VT,RICHARD,TARRANT,S,RICHARD E TARRANT,R,0.263227513,37800,0,84924,0.3236,L,Consumer Discretionary,Not publicly traded,Not for profit,Consumer Staples,Materials,9950,9200,8150,4400,2700
WA|1|JAY|INSLEE|2006,2006,WA,JAY,INSLEE,1,JAY INSLEE,D,0.194122778,570984,1,163832,0.6772,W,Not for profit,Consumer Discretionary,Not publicly traded,Telecommunication Services,Health Care,271976,110841,68217,54300,50950
WA|1|LARRY|ISHMAEL|2006,2006,WA,LARRY,ISHMAEL,1,LARRY ISHMAEL,R,0.079003919,15822,0,78105,0.3228,L,Not publicly traded,Not for profit,Financials,Consumer Discretionary,Industrials,7572,4750,1500,1250,500
WA|2|DOUGLAS|ROULSTONE|2006,2006,WA,DOUGLAS,ROULSTONE,2,DOUGLAS ROBERT ROULSTONE,R,0.060191079,404545,0,87730,0.3584,L,Not for profit,Not publicly traded,Industrials,Consumer Discretionary,Financials,249145,43650,35400,24350,24150
WA|2|RICK|LARSEN|2006,2006,WA,RICK,LARSEN,2,RICK LARSEN,D,0.063985818,762669,1,157064,0.6416,W,Not for profit,Not publicly traded,Consumer Discretionary,Consumer Staples,Financials,416501,149428,48800,44131,32350
WA|3|BRIAN|BAIRD|2006,2006,WA,BRIAN,BAIRD,3,BRIAN BAIRD,D,0.069548291,507561,1,147065,0.6312,W,Not for profit,Not publicly traded,Financials,Industrials,Consumer Discretionary,270800,76000,49850,48486,35300
WA|3|MICHAEL|MESSMORE|2006,2006,WA,MICHAEL,MESSMORE,3,MICHAEL HENRY MESSMORE,R,0.273189327,31480,0,85915,0.3688,L,Not for profit,Consumer Staples,Industrials,Materials,NULL,19500,8600,3130,250,0
WA|4|DOC|HASTINGS|2006,2006,WA,DOC,HASTINGS,4,DOC HASTINGS,R,0.068406717,320144,1,115246,0.5993,W,Not publicly traded,Consumer Staples,Industrials,Not for profit,Utilities,75150,63263,56450,44300,24448
WA|4|RICHARD|WRIGHT|2006,2006,WA,RICHARD,WRIGHT,4,RICHARD WRIGHT,D,0.022205774,67550,0,77054,0.4007,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Health Care,58750,3500,2000,1500,550
WA|5|CATHY|RODGERS|2006,2006,WA,CATHY,RODGERS,5,CATHY MCMORRIS RODGERS,R,0.105481956,966042,1,134967,0.564,W,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Materials,361066,201223,101900,96900,75632
WA|5|PETER|GOLDMARK|2006,2006,WA,PETER,GOLDMARK,5,PETER JAMES GOLDMARK,D,0.089471232,643950,0,104357,0.436,L,Not for profit,Not publicly traded,Consumer Discretionary,Materials,NULL,478408,88800,57615,19127,0
WA|6|NORM|DICKS|2006,2006,WA,NORM,DICKS,6,NORM DICKS,D,0.201805695,644184,1,158202,0.706,W,Not publicly traded,Industrials,Consumer Discretionary,Not for profit,Materials,202298,188500,130000,80550,24050
WA|7|JIM|MCDERMOTT|2006,2006,WA,JIM,MCDERMOTT,7,JIM MCDERMOTT,D,0.019641004,333486,1,195462,0.7941,W,Not for profit,Not publicly traded,Health Care,Financials,Consumer Discretionary,246686,44400,21750,8100,6550
WA|7|LINNEA|NOREEN|2006,2006,WA,LINNEA,NOREEN,7,LINNEA S NOREEN,I,0.03058104,13080,0,11956,0.0486,L,Not for profit,Health Care,Financials,Not publicly traded,Consumer Discretionary,10400,1000,790,490,400
WA|7|STEVE|BEREN|2006,2006,WA,STEVE,BEREN,7,STEVE BEREN,R,0.124347177,8042,0,38715,0.1573,L,Industrials,Not for profit,Financials,Consumer Discretionary,Not publicly traded,3222,1620,1500,1000,700
WA|8|DARCY|BURNER|2006,2006,WA,DARCY,BURNER,8,DARCY BURNER,D,0.14337855,1678424,0,122021,0.4854,L,Not for profit,Consumer Discretionary,Not publicly traded,Financials,NULL,1198910,240650,159787,79077,0
WA|8|DAVE|REICHERT|2006,2006,WA,DAVE,REICHERT,8,DAVE REICHERT,R,0.09865198,1780167,1,129362,0.5146,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Materials,824968,358707,201440,175617,71290
WA|9|ADAM|SMITH|2006,2006,WA,ADAM,SMITH,9,ADAM SMITH,D,0.144497761,423882,1,119038,0.6572,W,Not for profit,Not publicly traded,Consumer Discretionary,Industrials,Financials,166700,88382,61250,46500,30550
WA|9|STEVEN|COFCHIN|2006,2006,WA,STEVEN,COFCHIN,9,STEVEN CHARLES COFCHIN,R,0.016355904,15285,0,62082,0.3428,L,Not for profit,Not publicly traded,Industrials,Consumer Staples,Materials,8460,3150,2000,900,525
WA|S|AARON|DIXON|2006,2006,WA,AARON,DIXON,S,AARON L DIXON,I,0.318258019,26843,0,21254,0.0102,L,Not for profit,Consumer Discretionary,Health Care,Not publicly traded,NULL,17400,8543,700,200,0
WA|S|BRUCE|GUTHRIE|2006,2006,WA,BRUCE,GUTHRIE,S,BRUCE MACCLEMENT GUTHRIE,I,0.035244922,50220,0,29331,0.0141,L,Not for profit,Financials,Not publicly traded,Industrials,Materials,22350,12600,6300,3000,2600
WA|S|MARIA|CANTWELL|2006,2006,WA,MARIA,CANTWELL,S,MARIA CANTWELL,D,0.226464233,8674372,1,1184659,0.5685,W,Not publicly traded,Not for profit,Consumer Discretionary,Financials,Materials,2748482,2727604,1964435,1046309,187542
WA|S|MICHAEL|MCGAVICK|2006,2006,WA,MICHAEL,MCGAVICK,S,MICHAEL MCGAVICK,R,0.097181433,4291684,0,832106,0.3993,L,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Materials,1574940,1112730,693139,417072,281882
WI|1|PAUL|RYAN|2006,2006,WI,PAUL,RYAN,1,PAUL RYAN,R,0.101618352,769054,1,161320,0.6263,W,Financials,Health Care,Not for profit,Not publicly traded,Consumer Discretionary,266568,138942,114675,85719,78150
WI|2|DAVID|MAGNUM|2006,2006,WI,DAVID,MAGNUM,2,DAVID MAGNUM,R,0.112684265,205885,0,113015,0.3709,L,Not publicly traded,Materials,Financials,Not for profit,Consumer Discretionary,53037,45150,33553,31600,23200
WI|2|TAMMY|BALDWIN|2006,2006,WI,TAMMY,BALDWIN,2,TAMMY BALDWIN,D,0.044939938,570161,1,191414,0.6282,W,Not for profit,Not publicly traded,Consumer Discretionary,Telecommunication Services,Financials,394360,99505,25623,19923,13750
WI|3|PAUL|NELSON|2006,2006,WI,PAUL,NELSON,3,PAUL R NELSON,R,0.058058523,73202,0,88523,0.3512,L,Not for profit,Not publicly traded,Industrials,Financials,Consumer Discretionary,22400,18770,7432,7150,4250
WI|3|RON|KIND|2006,2006,WI,RON,KIND,3,RON KIND,D,0.12946994,518715,1,163322,0.6479,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Health Care,196157,101925,92885,67158,17090
WI|4|GWEN|MOORE|2006,2006,WI,GWEN,MOORE,4,GWEN MOORE,D,0.032452238,382100,1,136735,0.7131,W,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Consumer Staples,229551,66200,56099,12400,7750
WI|4|PERFECTO|RIVERA|2006,2006,WI,PERFECTO,RIVERA,4,PERFECTO RIVERA,R,0.227272727,5500,0,54486,0.2842,L,Not publicly traded,Consumer Discretionary,Materials,Financials,Energy,1750,1250,1250,500,500
WI|5|BOB|LEVIS|2006,2006,WI,BOB,LEVIS,5,BOB LEVIS,I,0.5,2000,0,4432,0.0141,L,Consumer Discretionary,Not publicly traded,NULL,NULL,NULL,1000,1000,0,0,0
WI|5|BRYAN|KENNEDY|2006,2006,WI,BRYAN,KENNEDY,5,BRYAN L KENNEDY,D,0.068307508,136881,0,112451,0.3568,L,Not for profit,Not publicly traded,Consumer Discretionary,Materials,Consumer Staples,98650,13331,9350,9100,5200
WI|5|F|SENSENBRENNER|2006,2006,WI,F,SENSENBRENNER,5,F JAMES SENSENBRENNER JR,R,0.286140902,522718,1,194669,0.6176,W,Consumer Discretionary,Not publicly traded,Financials,Not for profit,Telecommunication Services,149571,107280,89200,57917,38750
WI|6|TOM|PETRI|2006,2006,WI,TOM,PETRI,6,TOM PETRI,R,0.050285803,411647,1,201367,0.9892,W,Industrials,Not publicly traded,Not for profit,Materials,Consumer Discretionary,128022,87725,83450,53750,20700
WI|7|DAVID|OBEY|2006,2006,WI,DAVID,OBEY,7,DAVID R OBEY,D,0.104161826,744505,1,161903,0.6217,W,Not for profit,Not publicly traded,Industrials,Consumer Discretionary,Health Care,311650,156406,94950,77549,41000
WI|7|NICK|REID|2006,2006,WI,NICK,REID,7,NICK REID,R,0.056159199,81910,0,91069,0.3497,L,Not for profit,Financials,Consumer Staples,Materials,Health Care,42025,12490,6250,5000,4810
WI|8|JOHN|GARD|2006,2006,WI,JOHN,GARD,8,JOHN GARD,R,0.027909342,1510247,0,135622,0.4876,L,Not for profit,Not publicly traded,Financials,Consumer Staples,Materials,629977,258997,228256,164367,137650
WI|8|STEVE|KAGEN|2006,2006,WI,STEVE,KAGEN,8,STEVE KAGEN,D,0.02146751,437871,0,141570,0.509,W,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Health Care,351521,43350,25400,9400,8200
WI|S|HERB|KOHL|2006,2006,WI,HERB,KOHL,S,HERB KOHL,D,0.006899597,72468,1,1439214,0.6731,W,Not for profit,Financials,Industrials,Consumer Discretionary,Materials,64268,5200,1500,500,500
WI|S|RAE|VOGELER|2006,2006,WI,RAE,VOGELER,S,RAE SHARLENE VOGELER,I,0.163934426,10675,0,42434,0.0198,L,Not for profit,Consumer Discretionary,Not publicly traded,Consumer Staples,Health Care,8275,1750,250,200,200
WI|S|ROBERT|LORGE|2006,2006,WI,ROBERT,LORGE,S,ROBERT GERALD LORGE,R,0.177367157,9579,0,630299,0.2948,L,Not for profit,Consumer Staples,Materials,NULL,NULL,7380,1699,500,0,0
WV|1|ALAN|MOLLOHAN|2006,2006,WV,ALAN,MOLLOHAN,1,ALAN B MOLLOHAN,D,0.081961479,857720,1,100939,0.6429,W,Not for profit,Not publicly traded,Industrials,Consumer Discretionary,Materials,367900,200820,152800,70300,38000
WV|1|CHRIS|WAKIM|2006,2006,WV,CHRIS,WAKIM,1,CHRIS WAKIM,R,0.029774156,427552,0,55963,0.3565,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Industrials,264935,79106,32681,12730,10000
WV|2|MIKE|CALLAGHAN|2006,2006,WV,MIKE,CALLAGHAN,2,MIKE O CALLAGHAN,D,0.008211639,343415,0,70470,0.4282,L,Not publicly traded,Not for profit,Industrials,Materials,Energy,182208,125187,11150,8950,8350
WV|2|SHELLEY|CAPITO|2006,2006,WV,SHELLEY,CAPITO,2,SHELLEY MOORE CAPITO,R,0.055520358,1474234,1,94110,0.5718,W,Not for profit,Not publicly traded,Materials,Financials,Energy,582595,289140,199500,175449,108100
WV|3|KIM|WOLFE|2006,2006,WV,KIM,WOLFE,3,KIM WOLFE,R,0.106809079,37450,0,40820,0.3064,L,Not for profit,Materials,Consumer Discretionary,Not publicly traded,NULL,22850,9300,4000,1300,0
WV|3|NICK|RAHALL|2006,2006,WV,NICK,RAHALL,3,NICK RAHALL,D,0.046914774,345307,1,92413,0.6936,W,Not for profit,Industrials,Not publicly traded,Materials,Consumer Discretionary,144850,64457,62300,25500,16200
WV|S|JOHN|RAESE|2006,2006,WV,JOHN,RAESE,S,JOHN R RAESE,R,0.193183165,472360,0,155043,0.3371,L,Not for profit,Not publicly traded,Consumer Discretionary,Materials,Financials,157300,115499,91252,47450,33000
WV|S|ROBERT|BYRD|2006,2006,WV,ROBERT,BYRD,S,ROBERT C BYRD,D,0.119255438,1830231,1,296276,0.6442,W,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Materials,944281,463285,218265,134050,70350
WY|1|BARBARA|CUBIN|2006,2006,WY,BARBARA,CUBIN,1,BARBARA CUBIN,R,0.069785027,835781,1,93336,0.4827,W,Not for profit,Energy,Not publicly traded,Consumer Discretionary,Materials,321906,131900,81400,58325,49000
WY|1|GARY|TRAUNER|2006,2006,WY,GARY,TRAUNER,1,GARY TRAUNER,D,0.070330551,559188,0,92324,0.4774,L,Not for profit,Financials,Not publicly traded,Consumer Discretionary,Materials,310708,97227,84450,39328,16125
WY|S|CRAIG|THOMAS|2006,2006,WY,CRAIG,THOMAS,S,CRAIG THOMAS,R,0.089668623,1121351,1,135174,0.6999,W,Not for profit,Utilities,Financials,Energy,Not publicly traded,325135,138901,131585,118650,113548
WY|S|DALE|GROUTAGE|2006,2006,WY,DALE,GROUTAGE,S,DALE F GROUTAGE,D,0.045703839,27350,0,57671,0.2986,L,Not for profit,Materials,Not publicly traded,Consumer Discretionary,Financials,19050,3400,3000,1250,400
AK|1|DON|YOUNG|2008,2008,AK,DON,YOUNG,1,DON YOUNG,R,0.039761113,768565,1,158939,0.5014,W,Not for profit,Not publicly traded,Industrials,Energy,Consumer Staples,247646,218102,172350,68250,31658
AK|1|ETHAN|BERKOWITZ|2008,2008,AK,ETHAN,BERKOWITZ,1,ETHAN A BERKOWITZ,D,0.045994128,901202,0,142560,0.4497,L,Not for profit,Not publicly traded,Financials,Consumer Discretionary,Materials,520046,221718,95188,41450,22800
AK|S|BOB|BIRD|2008,2008,AK,BOB,BIRD,S,BOB BIRD,I,0.024590164,12200,0,13197,0.0415,L,Materials,Not for profit,Health Care,Financials,Other,9950,1400,300,300,250
AK|S|MARK|BEGICH|2008,2008,AK,MARK,BEGICH,S,MARK BEGICH,D,0.126445925,2402355,0,151767,0.4777,W,Not for profit,Not publicly traded,Consumer Discretionary,Financials,Materials,1036237,660837,303768,282062,74202
AK|S|TED|STEVENS|2008,2008,AK,TED,STEVENS,S,TED STEVENS,R,0.133020156,3282698,1,147814,0.4652,L,Not publicly traded,Industrials,Not for profit,Consumer Discretionary,Telecommunication Services,867825,707847,667037,436665,249150
AL|1|JO|BONNER|2008,2008,AL,JO,BONNER,1,JO BONNER,R,0.089212161,519548,1,210660,0.9827,W,Not publicly traded,Not for profit,Financials,Consumer Staples,Consumer Discretionary,150495,87050,68550,57450,46350
AL|2|BOBBY|BRIGHT|2008,2008,AL,BOBBY,BRIGHT,2,BOBBY BRIGHT,D,0.01740245,778626,0,144368,0.5023,W,Not for profit,Not publicly traded,Financials,Health Care,Industrials,370856,263420,51000,35650,17650
