KEY,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,PARTY,YEAR,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %
GU|0|Madeleine Z.|Bordallo|2004,GU,0,H2GU00033,TRUE,Madeleine Z.,Bordallo,D,2004,12830,0.9899,nan,nan,31051,0.9738
HI|1|Neil|Abercrombie|2004,HI,1,H6HI01121,TRUE,Neil,Abercrombie,D,2004,73934,1,nan,nan,128567,0.6297
HI|1|Dalton|Tanonaka|2004,HI,1,H4HI01076,FALSE,Dalton,Tanonaka,R,2004,26475,1,nan,nan,69371,0.3398
HI|1|Elyssa (Erin O'Bryn)|Young|2004,HI,1,H4HI01092,FALSE,Elyssa (Erin O'Bryn),Young,LBT,2004,455,1,nan,nan,6243,0.0306
HI|2|Ed |Case|2004,HI,2,H2HI02128,TRUE,Ed ,Case,D,2004,73705,0.947,nan,nan,133317,0.6277
HI|2|John|Gentile|2004,HI,2,H4HI02074,FALSE,John,Gentile,D,2004,4121,0.053,nan,nan,nan,nan
HI|2|Mike|Gabbard|2004,HI,2,H0HI01116,FALSE,Mike,Gabbard,R,2004,21698,0.8329,nan,nan,79072,0.3723
HI|2|Inam|Rahman|2004,HI,2,H4HI02066,FALSE,Inam,Rahman,R,2004,2102,0.0807,nan,nan,nan,nan
HI|2|Jonathan|Treat|2004,HI,2,H4HI02090,FALSE,Jonathan,Treat,R,2004,1134,0.0435,nan,nan,nan,nan
HI|2|Miles|Shiratori|2004,HI,2,H4HI02082,FALSE,Miles,Shiratori,R,2004,1116,0.0428,nan,nan,nan,nan
HI|2|Sophie Marie|Mataafa|2004,HI,2,H3HI02126,FALSE,Sophie Marie,Mataafa,N,2004,518,1,nan,nan,nan,nan
HI|S|Daniel K.|Inouye|2004,HI,S,S4HI00011,TRUE,Daniel K.,Inouye,D,2004,157367,0.9375,nan,nan,313629,0.7551
HI|S|Brian|Evans|2004,HI,S,S4HI00078,FALSE,Brian,Evans,D,2004,8051,0.048,nan,nan,nan,nan
HI|S|Eddie|Yoon|2004,HI,S,S4HI00094,FALSE,Eddie,Yoon,D,2004,2437,0.0145,nan,nan,nan,nan
HI|S|Cam|Cavasso|2004,HI,S,S4HI00102,FALSE,Cam,Cavasso,R,2004,21645,0.4924,nan,nan,87172,0.2099
HI|S|Rich|Payne|2004,HI,S,S4HI00110,FALSE,Rich,Payne,R,2004,9630,0.2191,nan,nan,nan,nan
HI|S|Jay|Friedheim|2004,HI,S,S8HI00103,FALSE,Jay,Friedheim,R,2004,7028,0.1599,nan,nan,nan,nan
HI|S|James R.|DeLuze|2004,HI,S,S4HI00052,FALSE,James R.,DeLuze,R,2004,5653,0.1286,nan,nan,nan,nan
HI|S|Jim|Brewer|2004,HI,S,S8HI00160,FALSE,Jim,Brewer,N,2004,1005,0.7293,nan,nan,9269,0.0223
HI|S|J. Turner|Brown|2004,HI,S,S8HI00160,FALSE,J. Turner,Brown,N,2004,373,0.2707,nan,nan,nan,nan
HI|S|Jeff|Mallan|2004,HI,S,S8HI00152,FALSE,Jeff,Mallan,LBT,2004,752,1,nan,nan,5277,0.0127
"ID|1|C.L. ""Butch""|Otter|2004",ID,1,H0ID01139,TRUE,"C.L. ""Butch""",Otter,R,2004,48986,0.7848,nan,nan,207662,0.6955
ID|1|Jim|Pratt|2004,ID,1,H8ID01066,FALSE,Jim,Pratt,R,2004,13433,0.2152,nan,nan,nan,nan
ID|1|Naomi|Preston|2004,ID,1,H4ID01073,FALSE,Naomi,Preston,D,2004,13250,1,nan,nan,90927,0.3045
ID|2|Mike|Simpson|2004,ID,2,H8ID02064,TRUE,Mike,Simpson,R,2004,57124,1,nan,nan,193704,0.7074
ID|2|Lin|Whitworth|2004,ID,2,H4ID02055,FALSE,Lin,Whitworth,D,2004,12491,1,nan,nan,80133,0.2926
ID|S|Mike|Crapo|2004,ID,S,S8ID00027,TRUE,Mike,Crapo,R,2004,118286,1,nan,nan,499796,0.9918
ID|S|Scott F. |McClure|2004,ID,S,S4ID00059,FALSE,Scott F. ,McClure,W(D),2004,nan,nan,nan,nan,4136,0.0082
IL|1|Bobby L.|Rush|2004,IL,1,H2IL01042,TRUE,Bobby L.,Rush,D,2004,102540,1,nan,nan,212109,0.8486
IL|1|Raymond G.|Wardingley|2004,IL,1,H0IL01111,FALSE,Raymond G.,Wardingley,R,2004,7190,1,nan,nan,37840,0.1514
"IL|2|Jesse L.|Jackson, Jr.|2004",IL,2,H6IL02124,TRUE,Jesse L.,"Jackson, Jr.",D,2004,106506,0.8855,nan,nan,207535,0.8849
IL|2|Melvin (Mel) J.|Reynolds|2004,IL,2,H8lL02039,FALSE,Melvin (Mel) J.,Reynolds,D,2004,7103,0.0591,nan,nan,nan,nan
IL|2|Anthony W.|Williams|2004,IL,2,H2IL02107,FALSE,Anthony W.,Williams,D,2004,5159,0.0429,nan,nan,nan,nan
IL|2|Everett Drayden|Shumpert|2004,IL,2,H4IL02137,FALSE,Everett Drayden,Shumpert,D,2004,1516,0.0126,nan,nan,nan,nan
IL|2|Stephanie|Sailor|2004,IL,2,H0IL04057,FALSE,Stephanie,Sailor,LBT,2004,nan,nan,nan,nan,26990,0.1151
IL|3|Daniel William|Lipinski|2004,IL,3,H4IL03077,FALSE,Daniel William,Lipinski,D,2004,nan,nan,nan,nan,167034,0.7264
IL|3|William O.|Lipinski|2004,IL,3,H2IL05019,TRUE,William O.,Lipinski,D,2004,74420,1,nan,nan,nan,nan
IL|3|Ryan|Chlada|2004,IL,3,H4IL03069,FALSE,Ryan,Chlada,R,2004,17201,1,nan,nan,57845,0.2515
IL|3|Krista|Grimm|2004,IL,3,,FALSE,Krista,Grimm,W,2004,nan,nan,nan,nan,5077,0.0221
IL|4|Luis V.|Gutierrez|2004,IL,4,H2IL08039,TRUE,Luis V.,Gutierrez,D,2004,37382,1,nan,nan,104761,0.8371
IL|4|Tony|Cisneros|2004,IL,4,H2IL04129,FALSE,Tony,Cisneros,R,2004,3296,1,nan,nan,15536,0.1241
IL|4|Jake|Witmer|2004,IL,4,H4IL04067,FALSE,Jake,Witmer,LBT,2004,42,1,nan,nan,4845,0.0387
IL|5|Rahm|Emanuel|2004,IL,5,H2IL05092,TRUE,Rahm,Emanuel,D,2004,60821,0.8323,nan,nan,158400,0.7618
IL|5|Mark Arnold |Fredrickson|2004,IL,5,H2IL05142,FALSE,Mark Arnold ,Fredrickson,D,2004,12255,0.1677,nan,nan,nan,nan
IL|5|Bruce|Best|2004,IL,5,H4IL05148,FALSE,Bruce,Best,R,2004,10148,1,nan,nan,49530,0.2382
IL|6|Henry J.|Hyde|2004,IL,6,H6IL06026,TRUE,Henry J.,Hyde,R,2004,50583,1,nan,nan,139627,0.5583
IL|6|Christine|Cegelis|2004,IL,6,H4IL06096,FALSE,Christine,Cegelis,D,2004,23253,0.6431,nan,nan,110470,0.4417
IL|6|Tom|Berry|2004,IL,6,H4IL06039,FALSE,Tom,Berry,D,2004,12905,0.3569,nan,nan,nan,nan
IL|7|Danny K.|Davis|2004,IL,7,H4IL07037,TRUE,Danny K.,Davis,D,2004,84950,0.8221,nan,nan,221133,0.8613
IL|7|Anita|Rivkin-Carothers|2004,IL,7,H4IL07110,FALSE,Anita,Rivkin-Carothers,D,2004,15190,0.147,nan,nan,nan,nan
IL|7|Robert |Dallas|2004,IL,7,H0IL07084,FALSE,Robert ,Dallas,D,2004,3191,0.0309,nan,nan,nan,nan
IL|7|Antonio|Davis-Fairman|2004,IL,7,H4IL07136,FALSE,Antonio,Davis-Fairman,R,2004,6780,1,nan,nan,35603,0.1387
IL|8|Melissa|Bean|2004,IL,8,H2IL08088,FALSE,Melissa,Bean,D,2004,26740,0.7805,nan,nan,139792,0.517
IL|8|Wiliam C. |Scheurer|2004,IL,8,H4IL08092,FALSE,Wiliam C. ,Scheurer,D,2004,7518,0.2195,nan,nan,nan,nan
IL|8|Philip |Crane|2004,IL,8,H6IL12016,TRUE,Philip ,Crane,R,2004,35412,0.6868,nan,nan,130601,0.483
IL|8|David W. |Phelps|2004,IL,8,H8IL19066,FALSE,David W. ,Phelps,R,2004,16146,0.3132,nan,nan,nan,nan
IL|9|Janice D.|Schakowsky|2004,IL,9,H8IL09067,TRUE,Janice D.,Schakowsky,D,2004,70736,1,nan,nan,175282,0.7574
IL|9|Kurt J.|Eckhardt|2004,IL,9,H4IL09066,FALSE,Kurt J.,Eckhardt,R,2004,nan,nan,nan,nan,56135,0.2426
IL|10|Mark Steven|Kirk|2004,IL,10,H0IL10120,TRUE,Mark Steven,Kirk,R,2004,37764,1,nan,nan,177493,0.6414
IL|10|Lee|Goodman|2004,IL,10,H4IL10056,FALSE,Lee,Goodman,D,2004,34488,1,nan,nan,99218,0.3586
"IL|11|Gerald C. ""Jerry""|Weller|2004",IL,11,H4IL11096,TRUE,"Gerald C. ""Jerry""",Weller,R,2004,44378,1,nan,nan,173057,0.5867
IL|11|Tari|Renner|2004,IL,11,H4IL11187,FALSE,Tari,Renner,D,2004,36745,1,nan,nan,121903,0.4133
IL|12|Jerry F.|Costello|2004,IL,12,H8IL21021,TRUE,Jerry F.,Costello,D,2004,56397,0.9,nan,nan,198962,0.6946
IL|12|Kenneth Charles|Wiezer|2004,IL,12,H8IL12053,FALSE,Kenneth Charles,Wiezer,D,2004,6265,0.1,nan,nan,nan,nan
IL|12|Erin R.|Zweigart|2004,IL,12,H4IL20245,FALSE,Erin R.,Zweigart,R,2004,18714,1,nan,nan,82677,0.2886
IL|12|Walter B.|Steele|2004,IL,12,H4IL12052,FALSE,Walter B.,Steele,LBT,2004,nan,nan,nan,nan,4794,0.0167
IL|12|Patricia Elaine|Beard|2004,IL,12,,FALSE,Patricia Elaine,Beard,W,2004,nan,nan,nan,nan,2,0
IL|13|Judy|Biggert|2004,IL,13,H8IL13069,TRUE,Judy,Biggert,R,2004,46861,0.9951,nan,nan,200472,0.6502
IL|13|Bob|Hart|2004,IL,13,H4IL13167,FALSE,Bob,Hart,W(R),2004,231,0.0049,nan,nan,nan,nan
IL|13|Gloria Schor|Andersen|2004,IL,13,H4IL13159,FALSE,Gloria Schor,Andersen,D,2004,37636,1,nan,nan,107836,0.3498
IL|13|Mark Alan|Mastrogiovannia|2004,IL,13,,FALSE,Mark Alan,Mastrogiovannia,W ,2004,nan,nan,nan,nan,4,0
IL|14|J. Dennis|Hastert|2004,IL,14,H6IL14095,TRUE,J. Dennis,Hastert,R,2004,54168,1,nan,nan,191618,0.6863
IL|14|Ruben|Zamora|2004,IL,14,H4IL14116,FALSE,Ruben,Zamora,D,2004,nan,nan,nan,nan,87590,0.3137
IL|15|Tim|Johnson|2004,IL,15,H0IL15053,TRUE,Tim,Johnson,R,2004,53150,1,nan,nan,178114,0.6105
IL|15|David|Gill|2004,IL,15,H4IL15055,FALSE,David,Gill,D,2004,21323,0.7381,nan,nan,113625,0.3895
"IL|15|Ralph L.|Langenheim, Jr.|2004",IL,15,H4IL15063,FALSE,Ralph L.,"Langenheim, Jr.",D,2004,7565,0.2619,nan,nan,nan,nan
IL|16|Donald A. |Manzullo|2004,IL,16,H0IL16085,TRUE,Donald A. ,Manzullo,R,2004,59507,1,nan,nan,204350,0.6908
IL|16|John H.|Kutsch|2004,IL,16,H2IL16032,FALSE,John H.,Kutsch,D,2004,34141,1,nan,nan,91452,0.3092
IL|16|Tom|Carlson|2004,IL,16,,FALSE,Tom,Carlson,W,2004,nan,nan,nan,nan,4,0
IL|17|Lane A.|Evans|2004,IL,17,H2IL19010,TRUE,Lane A.,Evans,D,2004,46328,1,nan,nan,172320,0.6068
IL|17|Andrea Lane|Zinga|2004,IL,17,H4IL17069,FALSE,Andrea Lane,Zinga,R,2004,30160,1,nan,nan,111680,0.3932
IL|18|Ray|LaHood|2004,IL,18,H4IL18059,TRUE,Ray,LaHood,R,2004,52026,1,nan,nan,216047,0.7024
IL|18|Steve|Waterworth|2004,IL,18,H4IL18091,FALSE,Steve,Waterworth,D,2004,25838,1,nan,nan,91548,0.2976
IL|19|John M.|Shimkus|2004,IL,19,H2IL20042,TRUE,John M.,Shimkus,R,2004,38892,1,nan,nan,213451,0.6936
IL|19|Tim |Bagwell|2004,IL,19,H4IL19073,FALSE,Tim ,Bagwell,D,2004,32795,1,nan,nan,94303,0.3064
IL|S|Barack|Obama|2004,IL,S,S4IL00180,FALSE,Barack,Obama,D,2004,655923,0.5277,nan,nan,3597456,0.6997
IL|S|Daniel W.|Hynes|2004,IL,S,S4IL00206,FALSE,Daniel W.,Hynes,D,2004,294717,0.2371,nan,nan,nan,nan
IL|S|M. Blair|Hull|2004,IL,S,S4IL00172,FALSE,M. Blair,Hull,D,2004,134453,0.1082,nan,nan,nan,nan
IL|S|Maria |Pappas|2004,IL,S,S4IL00347,FALSE,Maria ,Pappas,D,2004,74987,0.0603,nan,nan,nan,nan
IL|S|Gery|Chico|2004,IL,S,S4IL00164,FALSE,Gery,Chico,D,2004,53433,0.043,nan,nan,nan,nan
IL|S|Nancy |Skinner|2004,IL,S,S4IL00255,FALSE,Nancy ,Skinner,D,2004,16098,0.013,nan,nan,nan,nan
IL|S|Joyce|Washington|2004,IL,S,S4IL00198,FALSE,Joyce,Washington,D,2004,13375,0.0108,nan,nan,nan,nan
IL|S|Estella Johnson|Hunt|2004,IL,S,,FALSE,Estella Johnson,Hunt,W(D),2004,10,0,nan,nan,nan,nan
IL|S|Alan|Keyes|2004,IL,S,S4IL00404,FALSE,Alan,Keyes,R,2004,nan,nan,nan,nan,1390690,0.2705
IL|S|Jack|Ryan|2004,IL,S,S4IL00230,FALSE,Jack,Ryan,R,2004,234791,0.3548,nan,nan,nan,nan
IL|S|Jim|Oberweis |2004,IL,S,S2IL00119,FALSE,Jim,Oberweis ,R,2004,155794,0.2354,nan,nan,nan,nan
IL|S|Steven J.|Rauschenberger|2004,IL,S,S4IL00263,FALSE,Steven J.,Rauschenberger,R,2004,132655,0.2004,nan,nan,nan,nan
IL|S|Andy|McKenna|2004,IL,S,S4IL00222,FALSE,Andy,McKenna,R,2004,97238,0.1469,nan,nan,nan,nan
IL|S|Jonathan C.|Wright|2004,IL,S,S4IL00354,FALSE,Jonathan C.,Wright,R,2004,17189,0.026,nan,nan,nan,nan
IL|S|John|Borling|2004,IL,S,S4IL00297,FALSE,John,Borling,R,2004,13390,0.0202,nan,nan,nan,nan
IL|S|Norm|Hill|2004,IL,S,S4IL00305,FALSE,Norm,Hill,R,2004,5637,0.0085,nan,nan,nan,nan
IL|S|Chirinjeev|Kathuria|2004,IL,S,S4IL00271,FALSE,Chirinjeev,Kathuria,R,2004,5110,0.0077,nan,nan,nan,nan
IL|S|Albert J.|Franzen|2004,IL,S,S4IL00370,FALSE,Albert J.,Franzen,I,2004,nan,nan,nan,nan,81164,0.0158
IL|S|Jerry|Kohn|2004,IL,S,S4IL00412,FALSE,Jerry,Kohn,LBT,2004,nan,nan,nan,nan,69253,0.0135
IL|S|Bill|Kuhnke|2004,IL,S,,FALSE,Bill,Kuhnke,W,2004,nan,nan,nan,nan,2268,0.0004
IL|S|Scott|Doody|2004,IL,S,,FALSE,Scott,Doody,W,2004,nan,nan,nan,nan,339,0.0001
IL|S|Donald|McArthur-Self|2004,IL,S,,FALSE,Donald,McArthur-Self,W,2004,nan,nan,nan,nan,134,0
IL|S|Kathy|Campbell|2004,IL,S,,FALSE,Kathy,Campbell,W ,2004,nan,nan,nan,nan,129,0
IL|S|Shaun L.|Bill|2004,IL,S,,FALSE,Shaun L.,Bill,W,2004,nan,nan,nan,nan,37,0
IL|S|Marcus|Hester|2004,IL,S,,FALSE,Marcus,Hester,W,2004,nan,nan,nan,nan,23,0
IL|S|Tom|Carlson|2004,IL,S,,FALSE,Tom,Carlson,W,2004,nan,nan,nan,nan,20,0
IL|S|Orlando|McDowell|2004,IL,S,,FALSE,Orlando,McDowell,W,2004,nan,nan,nan,nan,5,0
IL|S|Arthur C.|Brumfield|2004,IL,S,,FALSE,Arthur C.,Brumfield,W,2004,nan,nan,nan,nan,1,0
IL|S|Lowell|Seida|2004,IL,S,,FALSE,Lowell,Seida,W,2004,nan,nan,nan,nan,1,0
IN|1|Peter J.|Visclosky|2004,IN,1,H4IN01012,TRUE,Peter J.,Visclosky,D,2004,45141,1,nan,nan,178406,0.6829
IN|1|Mark J.|Leyva|2004,IN,1,H8IN01096,FALSE,Mark J.,Leyva,R,2004,9529,0.4466,nan,nan,82858,0.3171
IN|1|Frank E.|Kendrick|2004,IN,1,H4IN01145,FALSE,Frank E.,Kendrick,R,2004,9113,0.4271,nan,nan,nan,nan
IN|1|Cyril B. (Cy)|Huerter|2004,IN,1,H2IN01065,FALSE,Cyril B. (Cy),Huerter,R,2004,2696,0.1263,nan,nan,nan,nan
IN|2|Chris|Chocola|2004,IN,2,H2IN03111,TRUE,Chris,Chocola,R,2004,36847,0.8395,nan,nan,140496,0.5417
IN|2|Tony|Zirkle|2004,IN,2,H4IN02119,FALSE,Tony,Zirkle,R,2004,7043,0.1605,nan,nan,nan,nan
IN|2|Joe|Donnelly|2004,IN,2,H4IN02101,FALSE,Joe,Donnelly,D,2004,29117,1,nan,nan,115513,0.4454
IN|2|Douglas|Barnes|2004,IN,2,H4IN02127,FALSE,Douglas,Barnes,LBT,2004,nan,nan,nan,nan,3346,0.0129
IN|3|Mark Edward|Souder|2004,IN,3,H4IN04099,TRUE,Mark Edward,Souder,R,2004,46583,0.7923,nan,nan,171389,0.6921
IN|3|William|Larsen|2004,IN,3,H2IN03145,FALSE,William,Larsen,R,2004,12210,0.2077,nan,nan,nan,nan
IN|3|Maria M.|Parra|2004,IN,3,H4IN00014,FALSE,Maria M.,Parra,D,2004,5982,0.4281,nan,nan,76232,0.3079
IN|3|Mark A.|Summers|2004,IN,3,H4IN03075,FALSE,Mark A.,Summers,D,2004,5202,0.3723,nan,nan,nan,nan
IN|3|Steve G.|Hope|2004,IN,3,H8IN04058,FALSE,Steve G.,Hope,D,2004,2790,0.1997,nan,nan,nan,nan
IN|4|Steve|Buyer|2004,IN,4,H2IN05025,TRUE,Steve,Buyer,R,2004,52921,0.6575,nan,nan,190445,0.6947
IN|4|Dennis|Hardy|2004,IN,4,H4IN04115,FALSE,Dennis,Hardy,R,2004,10862,0.1349,nan,nan,nan,nan
IN|4|Mike|Campbell|2004,IN,4,H4IN04156,FALSE,Mike,Campbell,R,2004,8403,0.1044,nan,nan,nan,nan
IN|4|Brian D.|Paasch|2004,IN,4,H4IN04123,FALSE,Brian D.,Paasch,R,2004,8305,0.1032,nan,nan,nan,nan
IN|4|David|Sanders|2004,IN,4,H4IN04149,FALSE,David,Sanders,D,2004,9320,0.6245,nan,nan,77574,0.283
IN|4|Bill|Abbott|2004,IN,4,H2IN04101,FALSE,Bill,Abbott,D,2004,5604,0.3755,nan,nan,nan,nan
IN|4|Kevin R.|Fleming|2004,IN,4,H4IN04164,FALSE,Kevin R.,Fleming,LBT,2004,nan,nan,nan,nan,6117,0.0223
IN|5|Dan|Burton|2004,IN,5,H2IN06023,TRUE,Dan,Burton,R,2004,83136,0.8638,nan,nan,228718,0.7184
IN|5|George Thomas|Holland|2004,IN,5,H6IN06024,FALSE,George Thomas,Holland,R,2004,8825,0.0917,nan,nan,nan,nan
IN|5|Victor Dean|Wakley|2004,IN,5,H4IN05088,FALSE,Victor Dean,Wakley,R,2004,4287,0.0445,nan,nan,nan,nan
IN|5|Katherine Fox|Carr|2004,IN,5,H2IN05058,FALSE,Katherine Fox,Carr,D,2004,11224,0.6251,nan,nan,82637,0.2596
IN|5|Mike|Brinegar|2004,IN,5,H2IN05033,FALSE,Mike,Brinegar,D,2004,6732,0.3749,nan,nan,nan,nan
IN|5|Rick|Hodgin|2004,IN,5,H4IN05096,FALSE,Rick,Hodgin,LBT,2004,nan,nan,nan,nan,7008,0.022
IN|6|Mike|Pence|2004,IN,6,H8IN02060,TRUE,Mike,Pence,R,2004,61794,1,nan,nan,182529,0.6709
IN|6|Mel|Fox|2004,IN,6,H2IN06148,FALSE,Mel,Fox,D,2004,31231,1,nan,nan,85123,0.3129
IN|6|Chad (Wick)|Roots|2004,IN,6,H4IN06094,FALSE,Chad (Wick),Roots,LBT,2004,nan,nan,nan,nan,4397,0.0162
IN|7|Julia M.|Carson|2004,IN,7,H6IN10141,TRUE,Julia M.,Carson,D,2004,30915,0.8944,nan,nan,121303,0.5435
IN|7|Bob|Hidalgo|2004,IN,7,H6IN10208,FALSE,Bob,Hidalgo,D,2004,3652,0.1056,nan,nan,nan,nan
IN|7|Andrew (Andy)|Horning|2004,IN,7,H2IN07088,FALSE,Andrew (Andy),Horning,R,2004,23152,0.7254,nan,nan,97491,0.4368
IN|7|Bob|Croddy|2004,IN,7,H4IN07100,FALSE,Bob,Croddy,R,2004,8764,0.2746,nan,nan,nan,nan
IN|7|Barry|Campbell|2004,IN,7,H4IN07126,FALSE,Barry,Campbell,LBT,2004,nan,nan,nan,nan,4381,0.0196
IN|8|John N.|Hostettler|2004,IN,8,H4IN08108,TRUE,John N.,Hostettler,R,2004,39721,1,nan,nan,145576,0.5337
IN|8|Jon P.|Jennings|2004,IN,8,H4IN08157,FALSE,Jon P.,Jennings,D,2004,37853,0.7349,nan,nan,121522,0.4455
IN|8|Bill|Pearman|2004,IN,8,H4IN08173,FALSE,Bill,Pearman,D,2004,13652,0.2651,nan,nan,nan,nan
IN|8|Mark|Garvin|2004,IN,8,H4IN08181,FALSE,Mark,Garvin,LBT,2004,nan,nan,nan,nan,5680,0.0208
IN|9|Mike|Sodrel|2004,IN,9,H2IN09084,FALSE,Mike,Sodrel,R,2004,35293,1,nan,nan,142197,0.4946
IN|9|Baron|Hill|2004,IN,9,H8IN09032,TRUE,Baron,Hill,D,2004,47514,0.8824,nan,nan,140772,0.4896
IN|9|Lendall B.|Terry|2004,IN,9,H0IN09039,FALSE,Lendall B.,Terry,D,2004,6335,0.1176,nan,nan,nan,nan
IN|9|Al|Cox|2004,IN,9,H2IN09126,FALSE,Al,Cox,LBT,2004,nan,nan,nan,nan,4541,0.0158
IN|S|Evan|Bayh|2004,IN,S,S8IN00049,TRUE,Evan,Bayh,D,2004,304267,1,nan,nan,1496976,0.6165
IN|S|Marvin|Scott|2004,IN,S,S4IN00071,FALSE,Marvin,Scott,R,2004,335215,1,nan,nan,903913,0.3723
IN|S|Albert|Barger|2004,IN,S,S4IN00105,FALSE,Albert,Barger,LBT,2004,nan,nan,nan,nan,27344,0.0113
IA|1|Jim|Nussle|2004,IA,1,H0IA02040,TRUE,Jim,Nussle,R,2004,12082,0.9966,nan,nan,159993,0.5516
IA|1|Bill|Gluba|2004,IA,1,H2IA01014,FALSE,Bill,Gluba,D,2004,7126,0.5984,nan,nan,125490,0.4326
IA|1|Denny|Heath|2004,IA,1,H2IA01048,FALSE,Denny,Heath,D/NP,2004,4741,0.3981,nan,nan,1756,0.0061
IA|1|Mark|Nelson|2004,IA,1,H4IA01051,FALSE,Mark,Nelson,LBT,2004,nan,nan,nan,nan,2727,0.0094
IA|2|James A.|Leach|2004,IA,2,H6IA01015,TRUE,James A.,Leach,R,2004,11419,0.9943,nan,nan,176684,0.5892
IA|2|Dave|Franker|2004,IA,2,H4IA02034,FALSE,Dave,Franker,D,2004,16351,0.9911,nan,nan,117405,0.3915
IA|2|Kevin|Litten|2004,IA,2,H2IA02046,FALSE,Kevin,Litten,LBT,2004,nan,nan,nan,nan,5586,0.0186
IA|3|Leonard L.|Boswell|2004,IA,3,H6IA03144,TRUE,Leonard L.,Boswell,D,2004,9882,0.9943,nan,nan,168007,0.5521
IA|3|Stan|Thompson|2004,IA,3,H2IA04067,FALSE,Stan,Thompson,R,2004,7684,0.9953,nan,nan,136099,0.4472
IA|4|Tom|Latham|2004,IA,4,H4IA05102,TRUE,Tom,Latham,R,2004,12350,0.9973,nan,nan,181294,0.6093
IA|4|Paul W.|Johnson|2004,IA,4,H4IA04105,FALSE,Paul W.,Johnson,D,2004,9653,0.9968,nan,nan,116121,0.3902
IA|5|Steve|King|2004,IA,5,H2IA05072,TRUE,Steve,King,R,2004,30198,0.9957,nan,nan,168583,0.633
IA|5|E. Joyce|Schulte|2004,IA,5,H4IA05169,FALSE,E. Joyce,Schulte,D,2004,4902,0.5132,nan,nan,97597,0.3664
IA|5|Gene|Blanshan|2004,IA,5,H4IA05177,FALSE,Gene,Blanshan,D,2004,3117,0.3263,nan,nan,nan,nan
IA|5|Sal|Mohamed|2004,IA,5,H4IA05151,FALSE,Sal,Mohamed,D,2004,1513,0.1584,nan,nan,nan,nan
IA|S|Chuck|Grassley|2004,IA,S,S0IA00028,TRUE,Chuck,Grassley,R,2004,78819,0.9972,nan,nan,1038175,0.7018
IA|S|Arthur|Small|2004,IA,S,S4IA00046,FALSE,Arthur,Small,D,2004,52318,0.9925,nan,nan,412365,0.2788
IA|S|Christy Ann|Welty|2004,IA,S,S4IA00061,FALSE,Christy Ann,Welty,LBT,2004,nan,nan,nan,nan,15218,0.0103
IA|S|Daryl A.|Northrop|2004,IA,S,S4IA00053,FALSE,Daryl A.,Northrop,IG,2004,nan,nan,nan,nan,11121,0.0075
IA|S|Edwin B.|Fruit|2004,IA,S,S4IA00079,FALSE,Edwin B.,Fruit,SWP,2004,nan,nan,nan,nan,1874,0.0013
KS|1|Jerry|Moran|2004,KS,1,H6KS01096,TRUE,Jerry,Moran,R,2004,94098,1,nan,nan,239776,0.9072
KS|1|Jack|Warner|2004,KS,1,H0KS01081,FALSE,Jack,Warner,LBT,2004,nan,nan,nan,nan,24517,0.0928
KS|2|Jim|Ryun|2004,KS,2,H6KS02227,TRUE,Jim,Ryun,R,2004,69368,1,nan,nan,165325,0.5615
KS|2|Nancy|Boyda|2004,KS,2,H4KS02107,FALSE,Nancy,Boyda,D,2004,36771,1,nan,nan,121532,0.4128
KS|2|Dennis|Hawver|2004,KS,2,H0KS02097,FALSE,Dennis,Hawver,LBT,2004,nan,nan,nan,nan,7579,0.0257
KS|3|Dennis|Moore|2004,KS,3,H8KS03049,TRUE,Dennis,Moore,D,2004,33466,1,nan,nan,184050,0.5482
KS|3|Kris|Kobach|2004,KS,3,H4KS03105,FALSE,Kris,Kobach,R,2004,39129,0.4402,nan,nan,145542,0.4335
KS|3|Adam|Taff|2004,KS,3,H2KS03133,FALSE,Adam,Taff,R,2004,38922,0.4379,nan,nan,nan,nan
KS|3|Patricia|Lightner|2004,KS,3,H4KS03113,FALSE,Patricia,Lightner,R,2004,10836,0.1219,nan,nan,nan,nan
KS|3|Joe|Bellis|2004,KS,3,H4KS03162,FALSE,Joe,Bellis,LBT,2004,nan,nan,nan,nan,3191,0.0095
KS|3|Richard|Wells|2004,KS,3,H4KS03154,FALSE,Richard,Wells,REF,2004,nan,nan,nan,nan,2956,0.0088
KS|4|Todd|Tiahrt|2004,KS,4,H4KS04087,TRUE,Todd,Tiahrt,R,2004,53202,1,nan,nan,173151,0.6611
KS|4|Michael|Kinard|2004,KS,4,H8KS04039,FALSE,Michael,Kinard,D,2004,14308,0.7305,nan,nan,81388,0.3107
KS|4|Marty|Mork|2004,KS,4,H4KS04095,FALSE,Marty,Mork,D,2004,5279,0.2695,nan,nan,nan,nan
KS|4|David|Loomis|2004,KS,4,H4KS04103,FALSE,David,Loomis,LBT,2004,nan,nan,nan,nan,7376,0.0282
KS|S|Samuel D.|Brownback|2004,KS,S,S6KS00122,TRUE,Samuel D.,Brownback,R,2004,286839,0.8699,nan,nan,780863,0.6916
KS|S|Arch|Naramore|2004,KS,S,S4KS00101,FALSE,Arch,Naramore,R,2004,42880,0.1301,nan,nan,nan,nan
