ID,YEAR,STATE,FIRST,LAST,DISTRICT,CANDIDATE,PARTY,CANDTOTAL,WINNER,RaceFundPerc
GEORGEMILLER2006CA7,2006,CA,GEORGE,MILLER,7,GEORGE MILLER,D,545642,1,1
NANCYPELOSI2006CA8,2006,CA,NANCY,PELOSI,8,NANCY PELOSI,D,1171350,1,0.961699507
MICHAELDENUNZIO2006CA8,2006,CA,MICHAEL,DENUNZIO,8,MICHAEL A DENUNZIO,R,37150,0,0.030500821
JOHNDENDULK2006CA9,2006,CA,JOHN,DENDULK,9,JOHN DENDULK,R,2399,0,0.004742419
TODDCHRETIEN2006CAS,2006,CA,TODD,CHRETIEN,S,TODD CHRETIEN,I,3982,0,0.000869295
DIANADEGETTE2006CO1,2006,CO,DIANA,DEGETTE,1,DIANA DEGETTE,D,449030,1,1
MARKUDALL2006CO2,2006,CO,MARK,UDALL,2,MARK UDALL,D,719163,1,0.990769608
RICHMANCUSO2006CO2,2006,CO,RICH,MANCUSO,2,RICH MANCUSO,R,6700,0,0.009230392
SCOTTTIPTON2006CO3,2006,CO,SCOTT,TIPTON,3,SCOTT TIPTON,R,411794,0,0.263974743
JOHNSALAZAR2006CO3,2006,CO,JOHN,SALAZAR,3,JOHN SALAZAR,D,1148181,1,0.736025257
MARILYNMUSGRAVE2006CO4,2006,CO,MARILYN,MUSGRAVE,4,MARILYN MUSGRAVE,R,1445641,1,0.589049915
ANGIEPACCIONE2006CO4,2006,CO,ANGIE,PACCIONE,4,ANGIE PACCIONE,D,989250,0,0.403085986
DOUGLASLAMBORN2006CO5,2006,CO,DOUGLAS,LAMBORN,5,DOUGLAS L LAMBORN,R,589260,1,0.662069059
JAYFAWCETT2006CO5,2006,CO,JAY,FAWCETT,5,JAY FAWCETT,D,300768,0,0.337930941
BILLWINTER2006CO6,2006,CO,BILL,WINTER,6,BILL WINTER,D,380152,0,0.455523895
TOMTANCREDO2006CO6,2006,CO,TOM,TANCREDO,6,TOM TANCREDO,R,454386,1,0.544476105
RICKODONNELL2006CO7,2006,CO,RICK,ODONNELL,7,RICK ODONNELL,R,1665693,0,0.471871181
JOHNLARSON2006CT1,2006,CT,JOHN,LARSON,1,JOHN B LARSON,D,684307,1,1
JOECOURTNEY2006CT2,2006,CT,JOE,COURTNEY,2,JOE COURTNEY,D,1399699,1,0.428962218
ROSADELAURO2006CT3,2006,CT,ROSA,DELAURO,3,ROSA L DELAURO,D,559404,1,1
CHRISTOPHERMURPHY2006CT5,2006,CT,CHRISTOPHER,MURPHY,5,CHRISTOPHER S MURPHY,D,1627106,1,0.357322762
ALANSCHLESINGER2006CTS,2006,CT,ALAN,SCHLESINGER,S,ALAN SCHLESINGER,R,57571,0,0.00412949
RALPHFERRUCCI2006CTS,2006,CT,RALPH,FERRUCCI,S,RALPH FERRUCCI,I,900,0,6.46E-05
MICHAELBERG2006DE1,2006,DE,MICHAEL,BERG,1,MICHAEL BERG,I,13601,0,0.012857988
MICHAELCASTLE2006DE1,2006,DE,MICHAEL,CASTLE,1,MICHAEL N CASTLE,R,863068,1,0.815919288
DENNISSPIVACK2006DE1,2006,DE,DENNIS,SPIVACK,1,DENNIS SPIVACK,D,181117,0,0.171222724
JANTING2006DES,2006,DE,JAN,TING,S,JAN TING,R,126600,0,0.041058731
JOEROBERTS2006FL1,2006,FL,JOE,ROBERTS,1,JOE ROBERTS,D,42317,0,0.177809992
JEFFMILLER2006FL1,2006,FL,JEFF,MILLER,1,JEFF MILLER,R,195673,1,0.822190008
SAMMSIMPSON2006FL10,2006,FL,SAMM,SIMPSON,10,SAMM SIMPSON,D,17077,0,0.034670521
CYOUNG2006FL10,2006,FL,C,YOUNG,10,C W BILL YOUNG,R,475474,1,0.965329479
KATHYCASTOR2006FL11,2006,FL,KATHY,CASTOR,11,KATHY CASTOR,D,756344,1,0.991154432
JOSEPHVISCUSI2006FL12,2006,FL,JOSEPH,VISCUSI,12,JOSEPH A VISCUSI,I,8950,0,0.013567143
ADAMPUTNAM2006FL12,2006,FL,ADAM,PUTNAM,12,ADAM H PUTNAM,R,649232,1,0.984159034
VERNONBUCHANAN2006FL13,2006,FL,VERNON,BUCHANAN,13,VERNON BUCHANAN,R,1571243,1,0.467354493
ROBERTNEELD2006FL14,2006,FL,ROBERT,NEELD,14,ROBERT M NEELD JR,D,6300,0,0.009600951
CONNIEMACK2006FL14,2006,FL,CONNIE,MACK,14,CONNIE MACK,R,649885,1,0.990399049
BOBBOWMAN2006FL15,2006,FL,BOB,BOWMAN,15,BOB BOWMAN,D,47785,0,0.095929159
DAVEWELDON2006FL15,2006,FL,DAVE,WELDON,15,DAVE WELDON,R,450343,1,0.904070841
JOENEGRON2006FL16,2006,FL,JOE,NEGRON,16,JOE NEGRON,R,525357,0,0.291116991
TIMMAHONEY2006FL16,2006,FL,TIM,MAHONEY,16,TIM MAHONEY,D,1279268,1,0.708883009
KENDRICKMEEK2006FL17,2006,FL,KENDRICK,MEEK,17,KENDRICK B MEEK,D,604114,1,1
DAVIDPATLAK2006FL18,2006,FL,DAVID,PATLAK,18,DAVID PATLAK,D,37136,0,0.056316754
ILEANAROSLEHTINEN2006FL18,2006,FL,ILEANA,ROSLEHTINEN,18,ILEANA ROSLEHTINEN,R,622277,1,0.943683246
LINCOLNDIAZBALART2006FL21,2006,FL,LINCOLN,DIAZBALART,21,LINCOLN DIAZBALART,R,488750,1,0.97912731
FRANKGONZALEZ2006FL21,2006,FL,FRANK,GONZALEZ,21,FRANK GONZALEZ,D,10419,0,0.02087269
TOMFEENEY2006FL24,2006,FL,TOM,FEENEY,24,TOM FEENEY,R,839483,1,0.946375124
CLINTCURTIS2006FL24,2006,FL,CLINT,CURTIS,24,CLINT CURTIS,D,47568,0,0.053624876
MARIODIAZBALART2006FL25,2006,FL,MARIO,DIAZBALART,25,MARIO DIAZBALART,R,420168,1,0.962963642
MICHAELCALDERIN2006FL25,2006,FL,MICHAEL,CALDERIN,25,MICHAEL CALDERIN,D,16160,0,0.037036358
BOBHARMS2006FL4,2006,FL,BOB,HARMS,4,BOB HARMS,D,8350,0,0.01988924
ANDERCRENSHAW2006FL4,2006,FL,ANDER,CRENSHAW,4,ANDER CRENSHAW,R,411475,1,0.98011076
JOHNRUSSELL2006FL5,2006,FL,JOHN,RUSSELL,5,JOHN TIMOTHY RUSSELL,D,38282,0,0.074699646
GINNYBROWNWAITE2006FL5,2006,FL,GINNY,BROWNWAITE,5,GINNY BROWNWAITE,R,474197,1,0.925300354
DAVIDBRUDERLY2006FL6,2006,FL,DAVID,BRUDERLY,6,DAVID E BRUDERLY,D,63826,0,0.122129079
CLIFFSTEARNS2006FL6,2006,FL,CLIFF,STEARNS,6,CLIFF STEARNS,R,458785,1,0.877870921
JOHNMICA2006FL7,2006,FL,JOHN,MICA,7,JOHN L MICA,R,509636,1,0.994147894
CHARLIESTUART2006FL8,2006,FL,CHARLIE,STUART,8,CHARLIE STUART,D,611843,0,0.430820438
RICKELLER2006FL8,2006,FL,RIC,KELLER,8,RIC KELLER,R,808338,1,0.569179562
GUSBILIRAKIS2006FL9,2006,FL,GUS,BILIRAKIS,9,GUS BILIRAKIS,R,1471724,1,0.626938891
PHYLLISBUSANSKY2006FL9,2006,FL,PHYLLIS,BUSANSKY,9,PHYLLIS H BUSANSKY,D,875752,0,0.373061109
BRIANMOORE2006FLS,2006,FL,BRIAN,MOORE,S,BRIAN P MOORE,I,5650,0,0.000502678
JACKKINGSTON2006GA1,2006,GA,JACK,KINGSTON,1,JACK KINGSTON,R,639973,1,0.926506143
JIMNELSON2006GA1,2006,GA,JIM,NELSON,1,JIM NELSON,D,50765,0,0.073493857
CHARLESNORWOOD2006GA10,2006,GA,CHARLES,NORWOOD,10,CHARLES W NORWOOD,R,891595,1,0.990721655
TERRYHOLLEY2006GA10,2006,GA,TERRY,HOLLEY,10,TERRY HOLLEY,D,8350,0,0.009278345
PHILGINGREY2006GA11,2006,GA,PHIL,GINGREY,11,PHIL GINGREY,R,850068,1,0.996483282
MAXBURNS2006GA12,2006,GA,MAX,BURNS,12,MAX BURNS,R,1228855,0,0.410314226
DEBORAHHONEYCUTT2006GA13,2006,GA,DEBORAH,HONEYCUTT,13,DEBORAH TRAVIS HONEYCUTT,R,182052,0,0.202171501
DAVIDSCOTT2006GA13,2006,GA,DAVID,SCOTT,13,DAVID SCOTT,D,718431,1,0.797828499
SANFORDBISHOP2006GA2,2006,GA,SANFORD,BISHOP,2,SANFORD BISHOP,D,488867,1,0.978189836
BRADLEYHUGHES2006GA2,2006,GA,BRADLEY,HUGHES,2,BRADLEY CURTIS HUGHES,R,10900,0,0.021810164
LYNNWESTMORELAND2006GA3,2006,GA,LYNN,WESTMORELAND,3,LYNN A WESTMORELAND,R,688957,1,0.935640485
MICHAELMCGRAW2006GA3,2006,GA,MICHAEL,MCGRAW,3,MICHAEL EDWARD MCGRAW,D,47391,0,0.064359515
CATHERINEDAVIS2006GA4,2006,GA,CATHERINE,DAVIS,4,CATHERINE DAVIS,R,50710,0,0.101120884
HANKJOHNSON2006GA4,2006,GA,HANK,JOHNSON,4,HANK JOHNSON,D,450769,1,0.898879116
JOHNLEWIS2006GA5,2006,GA,JOHN,LEWIS,5,JOHN LEWIS,D,458900,1,1
TOMPRICE2006GA6,2006,GA,TOM,PRICE,6,TOM PRICE,R,1259713,1,0.948705513
STEVESINTON2006GA6,2006,GA,STEVE,SINTON,6,STEVE SINTON,D,68110,0,0.051294487
JOHNLINDER2006GA7,2006,GA,JOHN,LINDER,7,JOHN LINDER,R,461732,1,0.978490385
ALLANBURNS2006GA7,2006,GA,ALLAN,BURNS,7,ALLAN BURNS,D,10150,0,0.021509615
JIMMARSHALL2006GA8,2006,GA,JIM,MARSHALL,8,JIM MARSHALL,D,1220799,1,0.520573057
MACCOLLINS2006GA8,2006,GA,MAC,COLLINS,8,MAC COLLINS,R,1124307,0,0.479426943
NATHANDEAL2006GA9,2006,GA,NATHAN,DEAL,9,NATHAN DEAL,R,953558,1,0.997906982
NEILABERCROMBIE2006HI1,2006,HI,NEIL,ABERCROMBIE,1,NEIL ABERCROMBIE,D,748539,1,0.999332478
BOBHOGUE2006HI2,2006,HI,BOB,HOGUE,2,BOB C HOGUE,R,109960,0,0.119815417
MAZIEHIRONO2006HI2,2006,HI,MAZIE,HIRONO,2,MAZIE K HIRONO,D,807785,1,0.880184583
DANIELAKAKA2006HIS,2006,HI,DANIEL,AKAKA,S,DANIEL K AKAKA,D,1399993,1,1
MIKEWHALEN2006IA1,2006,IA,MIKE,WHALEN,1,MIKE WHALEN,R,1016386,0,0.352008318
JIMLEACH2006IA2,2006,IA,JIM,LEACH,2,JIM LEACH,R,215486,0,0.433794265
DAVIDLOEBSACK2006IA2,2006,IA,DAVID,LOEBSACK,2,DAVID LOEBSACK,D,281261,1,0.566205735
JEFFREYLAMBERTI2006IA3,2006,IA,JEFFREY,LAMBERTI,3,JEFFREY LAMBERTI,R,1063653,0,0.434634598
LEONARDBOSWELL2006IA3,2006,IA,LEONARD,BOSWELL,3,LEONARD BOSWELL,D,1383582,1,0.565365402
SELDENSPENCER2006IA4,2006,IA,SELDEN,SPENCER,4,SELDEN SPENCER,D,186180,0,0.229603823
TOMLATHAM2006IA4,2006,IA,TOM,LATHAM,4,TOM LATHAM,R,624695,1,0.770396177
JOYCESCHULTE2006IA5,2006,IA,JOYCE,SCHULTE,5,JOYCE SCHULTE,D,18664,0,0.052472954
STEVENKING2006IA5,2006,IA,STEVEN,KING,5,STEVEN A KING,R,326474,1,0.91786622
ROYNIELSEN2006IA5,2006,IA,ROY,NIELSEN,5,ROY NIELSEN,I,10550,0,0.029660826
BILLSALI2006ID1,2006,ID,BILL,SALI,1,BILL SALI,R,773331,1,0.716659701
LARRYGRANT2006ID1,2006,ID,LARRY,GRANT,1,LARRY L GRANT,D,301196,0,0.279123733
MIKESIMPSON2006ID2,2006,ID,MIKE,SIMPSON,2,MIKE SIMPSON,R,366799,1,0.999727445
BOBBYRUSH2006IL1,2006,IL,BOBBY,RUSH,1,BOBBY L RUSH,D,444318,1,1
DANSEALS2006IL10,2006,IL,DAN,SEALS,10,DAN SEALS,D,1083215,0,0.34403079
JERRYWELLER2006IL11,2006,IL,JERRY,WELLER,11,JERRY WELLER,R,1081557,1,0.747257781
JOHNPAVICH2006IL11,2006,IL,JOHN,PAVICH,11,JOHN JUSTIN PAVICH,D,365811,0,0.252742219
JERRYCOSTELLO2006IL12,2006,IL,JERRY,COSTELLO,12,JERRY F COSTELLO,D,710709,1,1
JUDYBIGGERT2006IL13,2006,IL,JUDY,BIGGERT,13,JUDY BIGGERT,R,585048,1,0.795049085
JOSEPHSHANNON2006IL13,2006,IL,JOSEPH,SHANNON,13,JOSEPH SHANNON,D,150816,0,0.204950915
JOHNLAESCH2006IL14,2006,IL,JOHN,LAESCH,14,JOHN LAESCH,D,127153,0,0.042144447
DAVIDGILL2006IL15,2006,IL,DAVID,GILL,15,DAVID GILL,D,74321,0,0.247036729
TIMOTHYJOHNSON2006IL15,2006,IL,TIMOTHY,JOHNSON,15,TIMOTHY JOHNSON,R,226529,1,0.752963271
DONMANZULLO2006IL16,2006,IL,DON,MANZULLO,16,DON MANZULLO,R,668240,1,0.929147369
RICHARDAUMAN2006IL16,2006,IL,RICHARD,AUMAN,16,RICHARD D AUMAN,D,50957,0,0.070852631
ANDREAZINGA2006IL17,2006,IL,ANDREA,ZINGA,17,ANDREA LANE ZINGA,R,223318,0,0.26836074
RAYLAHOOD2006IL18,2006,IL,RAY,LAHOOD,18,RAY LAHOOD,R,602635,1,0.999336689
DANNYSTOVER2006IL19,2006,IL,DANNY,STOVER,19,DANNY LEROY STOVER,D,42647,0,0.059680543
JOHNSHIMKUS2006IL19,2006,IL,JOHN,SHIMKUS,19,JOHN M SHIMKUS,R,671941,1,0.940319457
JESSEJACKSON2006IL2,2006,IL,JESSE,JACKSON,2,JESSE JACKSON JR,D,694115,1,1
DANIELLIPINSKI2006IL3,2006,IL,DANIEL,LIPINSKI,3,DANIEL LIPINSKI,D,258471,1,1
LUISGUTIERREZ2006IL4,2006,IL,LUIS,GUTIERREZ,4,LUIS V GUTIERREZ,D,135750,1,1
KEVINWHITE2006IL5,2006,IL,KEVIN,WHITE,5,KEVIN EDWARD WHITE,R,30800,0,0.031426327
RAHMEMANUEL2006IL5,2006,IL,RAHM,EMANUEL,5,RAHM EMANUEL,D,949270,1,0.968573673
DANNYDAVIS2006IL7,2006,IL,DANNY,DAVIS,7,DANNY K DAVIS,D,325735,1,1
DAVIDMCSWEENEY2006IL8,2006,IL,DAVID,MCSWEENEY,8,DAVID MCSWEENEY,R,1501038,0,0.324917371
JANSCHAKOWSKY2006IL9,2006,IL,JAN,SCHAKOWSKY,9,JAN SCHAKOWSKY,D,672300,1,1
PETEVISCLOSKY2006IN1,2006,IN,PETE,VISCLOSKY,1,PETE VISCLOSKY,D,853501,1,0.999707175
JOEDONNELLY2006IN2,2006,IN,JOE,DONNELLY,2,JOE DONNELLY,D,951353,1,0.340077184
MARKSOUDER2006IN3,2006,IN,MARK,SOUDER,3,MARK E SOUDER,R,389466,1,0.57713715
TOMHAYHURST2006IN3,2006,IN,TOM,HAYHURST,3,TOM HAYHURST,D,285358,0,0.42286285
STEVEBUYER2006IN4,2006,IN,STEVE,BUYER,4,STEVE BUYER,R,500466,1,0.970768288
DAVIDSANDERS2006IN4,2006,IN,DAVID,SANDERS,4,DAVID SANDERS,D,15070,0,0.029231712
DANBURTON2006IN5,2006,IN,DAN,BURTON,5,DAN BURTON,R,278676,1,0.971182631
MIKEPENCE2006IN6,2006,IN,MIKE,PENCE,6,MIKE PENCE,R,848127,1,0.976736874
BARRYWELSH2006IN6,2006,IN,BARRY,WELSH,6,BARRY WELSH,D,20200,0,0.023263126
JULIACARSON2006IN7,2006,IN,JULIA,CARSON,7,JULIA CARSON,D,297766,1,0.902961494
ERICDICKERSON2006IN7,2006,IN,ERIC,DICKERSON,7,ERIC DICKERSON,R,32000,0,0.097038506
JOHNHOSTETTLER2006IN8,2006,IN,JOHN,HOSTETTLER,8,JOHN HOSTETTLER,R,300278,0,0.203340087
BRADELLSWORTH2006IN8,2006,IN,BRAD,ELLSWORTH,8,BRAD ELLSWORTH,D,1176450,1,0.796659913
ERICSCHANSBERG2006IN9,2006,IN,ERIC,SCHANSBERG,9,ERIC SCHANSBERG,I,15420,0,0.005573945
MICHAELSODREL2006IN9,2006,IN,MICHAEL,SODREL,9,MICHAEL E SODREL,R,1535617,0,0.555087164
BARONHILL2006IN9,2006,IN,BARON,HILL,9,BARON HILL,D,1215406,1,0.439338891
JERRYMORAN2006KS1,2006,KS,JERRY,MORAN,1,JERRY MORAN,R,621218,1,0.962877886
JOHNDOLL2006KS1,2006,KS,JOHN,DOLL,1,JOHN G DOLL,D,23950,0,0.037122114
NANCYBOYDA2006KS2,2006,KS,NANCY,BOYDA,2,NANCY E BOYDA,D,341428,1,0.341962487
JIMRYUN2006KS2,2006,KS,JIM,RYUN,2,JIM RYUN,R,657009,0,0.658037513
CHUCKAHNER2006KS3,2006,KS,CHUCK,AHNER,3,CHUCK AHNER,R,126605,0,0.095210771
TODDTIAHRT2006KS4,2006,KS,TODD,TIAHRT,4,TODD TIAHRT,R,626125,1,0.989271861
GARTHMCGINN2006KS4,2006,KS,GARTH,MCGINN,4,GARTH JAMES MCGINN,D,6790,0,0.010728139
EDWHITFIELD2006KY1,2006,KY,ED,WHITFIELD,1,ED WHITFIELD,R,683333,1,0.919901243
TOMBARLOW2006KY1,2006,KY,TOM,BARLOW,1,TOM BARLOW,D,59500,0,0.080098757
RONLEWIS2006KY2,2006,KY,RON,LEWIS,2,RON LEWIS,R,1005448,1,0.639808385
JOHNWEAVER2006KY2,2006,KY,JOHN,WEAVER,2,JOHN MICHAEL WEAVER,D,566035,0,0.360191615
JOHNYARMUTH2006KY3,2006,KY,JOHN,YARMUTH,3,JOHN A YARMUTH,D,873526,1,0.315435931
KENLUCAS2006KY4,2006,KY,KEN,LUCAS,4,KEN LUCAS,D,990701,0,0.332279957
HALROGERS2006KY5,2006,KY,HAL,ROGERS,5,HAL ROGERS,R,627828,1,0.999363288
BENCHANDLER2006KY6,2006,KY,BEN,CHANDLER,6,BEN CHANDLER,D,619450,1,1
STACEYTALLITSCH2006LA1,2006,LA,STACEY,TALLITSCH,1,STACEY TALLITSCH,D,14306,0,0.009737352
BOBBYJINDAL2006LA1,2006,LA,BOBBY,JINDAL,1,BOBBY JINDAL,R,1441632,1,0.981244061
JOSEPHLAVIGNE2006LA2,2006,LA,JOSEPH,LAVIGNE,2,JOSEPH FRANCIS LAVIGNE,R,213125,0,0.129658347
TROYCARTER2006LA2,2006,LA,TROY,CARTER,2,TROY A CARTER,D,78600,0,0.047817694
KARENCARTER2006LA2,2006,LA,KAREN,CARTER,2,KAREN R CARTER,D,643299,0,0.391362275
DERRICKSHEPHERD2006LA2,2006,LA,DERRICK,SHEPHERD,2,DERRICK SHEPHERD,D,181050,0,0.110144956
WILLIAMJEFFERSON2006LA2,2006,LA,WILLIAM,JEFFERSON,2,WILLIAM J JEFFERSON,D,514699,1,0.3131262
CRAIGROMERO2006LA3,2006,LA,CRAIG,ROMERO,3,CRAIG F ROMERO,R,817760,0,0.349387218
CHARLESMELANCON2006LA3,2006,LA,CHARLES,MELANCON,3,CHARLES MELANCON,D,1520795,1,0.649758284
OLANGEEBREECH2006LA3,2006,LA,OLANGEE,BREECH,3,OLANGEE BREECH,D,2000,0,0.000854498
CHESTERKELLEY2006LA4,2006,LA,CHESTER,KELLEY,4,CHESTER T KELLEY,R,3150,0,0.001650583
ARTISCASH2006LA4,2006,LA,ARTIS,CASH,4,ARTIS CASH,D,900,0,0.000471595
GLORIAHEARN2006LA5,2006,LA,GLORIA,HEARN,5,GLORIA WILLIAMS HEARN,D,3850,0,0.005158479
RODNEYALEXANDER2006LA5,2006,LA,RODNEY,ALEXANDER,5,RODNEY ALEXANDER,R,742494,1,0.994841521
RICHARDBAKER2006LA6,2006,LA,RICHARD,BAKER,6,RICHARD BAKER,R,1101326,1,1
MICHAELSTAGG2006LA7,2006,LA,MICHAEL,STAGG,7,MICHAEL W STAGG,D,37246,0,0.033523877
CHARLESBOUSTANY2006LA7,2006,LA,CHARLES,BOUSTANY,7,CHARLES W BOUSTANY JR,R,1073783,1,0.966476123
JOHNOLVER2006MA1,2006,MA,JOHN,OLVER,1,JOHN W OLVER,D,448782,1,0.979717207
WILLIAMSZYCH2006MA1,2006,MA,WILLIAM,SZYCH,1,WILLIAM HENRY SZYCH,I,9291,0,0.020282793
JEFFBEATTY2006MA10,2006,MA,JEFF,BEATTY,10,JEFF BEATTY,R,15728,0,0.030879177
BILLDELAHUNT2006MA10,2006,MA,BILL,DELAHUNT,10,BILL DELAHUNT,D,493312,1,0.968531825
RICHARDNEAL2006MA2,2006,MA,RICHARD,NEAL,2,RICHARD E NEAL,D,426640,1,1
JAMESMCGOVERN2006MA3,2006,MA,JAMES,MCGOVERN,3,JAMES P MCGOVERN,D,368390,1,1
BARNEYFRANK2006MA4,2006,MA,BARNEY,FRANK,4,BARNEY FRANK,D,1187844,1,1
MARTYMEEHAN2006MA5,2006,MA,MARTY,MEEHAN,5,MARTY MEEHAN,D,485020,1,1
JOHNTIERNEY2006MA6,2006,MA,JOHN,TIERNEY,6,JOHN F TIERNEY,D,343800,1,0.930194805
RICHARDBARTON2006MA6,2006,MA,RICHARD,BARTON,6,RICHARD W BARTON,R,25800,0,0.069805195
EDMARKEY2006MA7,2006,MA,ED,MARKEY,7,ED MARKEY,D,616950,1,1
MICHAELCAPUANO2006MA8,2006,MA,MICHAEL,CAPUANO,8,MICHAEL E CAPUANO,D,499093,1,1
STEPHENLYNCH2006MA9,2006,MA,STEPHEN,LYNCH,9,STEPHEN F LYNCH,D,620898,1,0.997589967
JIMCORWIN2006MD1,2006,MD,JIM,CORWIN,1,JIM CORWIN,D,13500,0,0.090111137
WAYNEGILCHREST2006MD1,2006,MD,WAYNE,GILCHREST,1,WAYNE T GILCHREST,R,136315,1,0.909888863
DUTCHRUPPERSBERGER2006MD2,2006,MD,DUTCH,RUPPERSBERGER,2,DUTCH RUPPERSBERGER,D,538290,1,0.999071995
JOHNSARBANES2006MD3,2006,MD,JOHN,SARBANES,3,JOHN SARBANES,D,938941,1,0.983441739
ALBERTWYNN2006MD4,2006,MD,ALBERT,WYNN,4,ALBERT R WYNN,D,557010,1,1
STENYHOYER2006MD5,2006,MD,STENY,HOYER,5,STENY H HOYER,D,1448294,1,0.999516906
STEVENWARNER2006MD5,2006,MD,STEVEN,WARNER,5,STEVEN WARNER,I,700,0,0.000483094
ROBERTKOZAK2006MD6,2006,MD,ROBERT,KOZAK,6,ROBERT E KOZAK,I,2100,0,0.006879111
ANDREWDUCK2006MD6,2006,MD,ANDREW,DUCK,6,ANDREW JAMES DUCK,D,99292,0,0.325257475
ROSCOEBARTLETT2006MD6,2006,MD,ROSCOE,BARTLETT,6,ROSCOE G BARTLETT,R,203880,1,0.667863414
ELIJAHCUMMINGS2006MD7,2006,MD,ELIJAH,CUMMINGS,7,ELIJAH E CUMMINGS,D,559706,1,1
CHRISHOLLEN2006MD8,2006,MD,CHRIS,HOLLEN,8,CHRIS VAN HOLLEN,D,1063807,1,0.986108549
JEFFREYSTEIN2006MD8,2006,MD,JEFFREY,STEIN,8,JEFFREY M STEIN,R,14986,0,0.013891451
KEVINZEESE2006MDS,2006,MD,KEVIN,ZEESE,S,KEVIN ZEESE,I,22661,0,0.002420472
DEXTERKAMILEWICZ2006ME1,2006,ME,DEXTER,KAMILEWICZ,1,DEXTER J KAMILEWICZ,I,18262,0,0.024912556
DARLENECURLEY2006ME1,2006,ME,DARLENE,CURLEY,1,DARLENE J CURLEY,R,71849,0,0.09801458
TOMALLEN2006ME1,2006,ME,TOM,ALLEN,1,TOM H ALLEN,D,642933,1,0.877072863
MIKEMICHAUD2006ME2,2006,ME,MIKE,MICHAUD,2,MIKE MICHAUD,D,472810,1,0.961592044
LAURENCEDAMBOISE2006ME2,2006,ME,LAURENCE,DAMBOISE,2,LAURENCE SCOTT DAMBOISE,R,18885,0,0.038407956
JEANBRIGHT2006MES,2006,ME,JEAN,BRIGHT,S,JEAN HAY BRIGHT,D,46207,0,0.022180386
BARTSTUPAK2006MI1,2006,MI,BART,STUPAK,1,BART STUPAK,D,510545,1,0.998045138
CANDICEMILLER2006MI10,2006,MI,CANDICE,MILLER,10,CANDICE S MILLER,R,482962,1,0.984306916
TONYTRUPIANO2006MI11,2006,MI,TONY,TRUPIANO,11,TONY TRUPIANO,D,76778,0,0.138601457
THADDEUSMCCOTTER2006MI11,2006,MI,THADDEUS,MCCOTTER,11,THADDEUS G MCCOTTER,R,477170,1,0.861398543
SANDERLEVIN2006MI12,2006,MI,SANDER,LEVIN,12,SANDER LEVIN,D,472999,1,1
CAROLYNKILPATRICK2006MI13,2006,MI,CAROLYN,KILPATRICK,13,CAROLYN CHEEKS KILPATRICK,D,358230,1,1
JOHNCONYERS2006MI14,2006,MI,JOHN,CONYERS,14,JOHN CONYERS JR,D,552833,1,1
JOHNDINGELL2006MI15,2006,MI,JOHN,DINGELL,15,JOHN D DINGELL,D,1177781,1,1
PETERHOEKSTRA2006MI2,2006,MI,PETER,HOEKSTRA,2,PETER HOEKSTRA,R,380434,1,0.985748859
VERNONEHLERS2006MI3,2006,MI,VERNON,EHLERS,3,VERNON J EHLERS,R,254470,1,0.965657256
DAVECAMP2006MI4,2006,MI,DAVE,CAMP,4,DAVE CAMP,R,732378,1,0.968248071
MICHAELHUCKLEBERRY2006MI4,2006,MI,MICHAEL,HUCKLEBERRY,4,MICHAEL RAY HUCKLEBERRY,D,24017,0,0.031751929
DALEKILDEE2006MI5,2006,MI,DALE,KILDEE,5,DALE E KILDEE,D,399160,1,0.998124578
FREDUPTON2006MI6,2006,MI,FRED,UPTON,6,FRED UPTON,R,815842,1,0.938678393
KIMCLARK2006MI6,2006,MI,KIM,CLARK,6,KIM L CLARK,D,53297,0,0.061321607
TIMWALBERG2006MI7,2006,MI,TIM,WALBERG,7,TIM WALBERG,R,743857,1,0.962570298
SHARONRENIER2006MI7,2006,MI,SHARON,RENIER,7,SHARON MARIE RENIER,D,28925,0,0.037429702
MIKEROGERS2006MI8,2006,MI,MIKE,ROGERS,8,MIKE ROGERS,R,769486,1,0.738485133
JAMESMARCINKOWSKI2006MI8,2006,MI,JAMES,MARCINKOWSKI,8,JAMES MARCINKOWSKI,D,272493,0,0.261514867
JOEKNOLLENBERG2006MI9,2006,MI,JOE,KNOLLENBERG,9,JOE KNOLLENBERG,R,1535992,1,0.876108688
NANCYSKINNER2006MI9,2006,MI,NANCY,SKINNER,9,NANCY SKINNER,D,217206,0,0.123891312
GILGUTKNECHT2006MN1,2006,MN,GIL,GUTKNECHT,1,GIL GUTKNECHT,R,679102,0,0.505157937
TIMOTHYWALZ2006MN1,2006,MN,TIMOTHY,WALZ,1,TIMOTHY J WALZ,D,665234,1,0.494842063
COLEENROWLEY2006MN2,2006,MN,COLEEN,ROWLEY,2,COLEEN ROWLEY,D,240670,0,0.229627665
JOHNKLINE2006MN2,2006,MN,JOHN,KLINE,2,JOHN KLINE,R,807418,1,0.770372335
WENDYWILDE2006MN3,2006,MN,WENDY,WILDE,3,WENDY WILDE,D,28350,0,0.040549818
JIMRAMSTAD2006MN3,2006,MN,JIM,RAMSTAD,3,JIM RAMSTAD,R,670790,1,0.959450182
OBISIUM2006MN4,2006,MN,OBI,SIUM,4,OBI SIUM,R,28400,0,0.077538005
BETTYMCCOLLUM2006MN4,2006,MN,BETTY,MCCOLLUM,4,BETTY MCCOLLUM,D,337872,1,0.922461995
